# Run number  3 on Tue 2026-05-26T09:05:36 BST
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 6.9426E+02    4.6651E+01    5.4610E+01    2.5169E+01    2.0614E+01    1.5527E+01    6.7871E+01    5.1230E+01    1.7675E+01    4.9234E+00    1.6453E+01    5.9135E+00    9.9090E+00
 6.9476E+02    4.6651E+01    5.4600E+01    2.5210E+01    2.0614E+01    1.5501E+01    6.7877E+01    5.1205E+01    1.7675E+01    4.9234E+00    1.6433E+01    6.0153E+00    1.0016E+01
 6.9535E+02    4.6650E+01    5.4617E+01    2.5152E+01    2.0592E+01    1.5522E+01    6.7883E+01    5.1184E+01    1.7646E+01    4.9438E+00    1.6351E+01    5.8931E+00    1.0016E+01
 6.9585E+02    4.6642E+01    5.4602E+01    2.5219E+01    2.0619E+01    1.5522E+01    6.7895E+01    5.1171E+01    1.7615E+01    4.9234E+00    1.6555E+01    5.9237E+00    1.0016E+01
 6.9635E+02    4.6637E+01    5.4596E+01    2.5219E+01    2.0643E+01    1.5514E+01    6.7919E+01    5.1171E+01    1.7619E+01    4.9234E+00    1.6474E+01    5.9491E+00    1.0121E+01
 6.9685E+02    4.6657E+01    5.4611E+01    2.5198E+01    2.0699E+01    1.5568E+01    6.7929E+01    5.1152E+01    1.7569E+01    4.9234E+00    1.6412E+01    5.8626E+00    9.9090E+00
 6.9742E+02    4.6679E+01    5.4617E+01    2.5124E+01    2.0724E+01    1.5600E+01    6.7929E+01    5.1122E+01    1.7532E+01    4.9438E+00    1.6372E+01    5.8117E+00    1.0121E+01
 6.9792E+02    4.6650E+01    5.4611E+01    2.5091E+01    2.0687E+01    1.5641E+01    6.7938E+01    5.1131E+01    1.7548E+01    4.9438E+00    1.6412E+01    5.9593E+00    1.0016E+01
 6.9842E+02    4.6650E+01    5.4609E+01    2.5124E+01    2.0687E+01    1.5641E+01    6.7937E+01    5.1110E+01    1.7527E+01    4.9234E+00    1.6494E+01    5.8473E+00    1.0016E+01
 6.9892E+02    4.6656E+01    5.4625E+01    2.5090E+01    2.0666E+01    1.5685E+01    6.7944E+01    5.1124E+01    1.7514E+01    4.9234E+00    1.6433E+01    6.0102E+00    1.0016E+01
 6.9952E+02    4.6661E+01    5.4614E+01    2.5114E+01    2.0619E+01    1.5660E+01    6.7931E+01    5.1104E+01    1.7489E+01    4.9234E+00    1.6351E+01    5.8269E+00    9.9090E+00
 7.0002E+02    4.6686E+01    5.4628E+01    2.5130E+01    2.0666E+01    1.5621E+01    6.7913E+01    5.1089E+01    1.7447E+01    4.9234E+00    1.6575E+01    5.8117E+00    1.0016E+01
 7.0052E+02    4.6671E+01    5.4646E+01    2.5251E+01    2.0622E+01    1.5622E+01    6.7913E+01    5.1071E+01    1.7447E+01    4.9234E+00    1.6474E+01    5.8677E+00    1.0016E+01
 7.0102E+02    4.6671E+01    5.4634E+01    2.5492E+01    2.0622E+01    1.5621E+01    6.7934E+01    5.1057E+01    1.7435E+01    4.9234E+00    1.6433E+01    5.9440E+00    1.0121E+01
 7.0159E+02    4.6671E+01    5.4663E+01    2.5428E+01    2.0612E+01    1.5685E+01    6.7940E+01    5.1022E+01    1.7397E+01    4.9030E+00    1.6372E+01    5.8066E+00    1.0016E+01
 7.0209E+02    4.6690E+01    5.4662E+01    2.5420E+01    2.0688E+01    1.5685E+01    6.7974E+01    5.1022E+01    1.7369E+01    4.9234E+00    1.6392E+01    5.8829E+00    1.0016E+01
 7.0259E+02    4.6706E+01    5.4662E+01    2.5420E+01    2.0644E+01    1.5787E+01    6.7978E+01    5.1007E+01    1.7336E+01    4.9234E+00    1.6494E+01    5.8168E+00    1.0121E+01
 7.0309E+02    4.6728E+01    5.4681E+01    2.5547E+01    2.0770E+01    1.5917E+01    6.7963E+01    5.0987E+01    1.7299E+01    4.9234E+00    1.6372E+01    5.8219E+00    1.0121E+01
 7.0369E+02    4.6731E+01    5.4685E+01    2.5674E+01    2.0780E+01    1.6060E+01    6.7971E+01    5.0972E+01    1.7288E+01    4.9030E+00    1.6433E+01    5.9237E+00    1.0016E+01
 7.0419E+02    4.6731E+01    5.4688E+01    2.5317E+01    2.0780E+01    1.6209E+01    6.7997E+01    5.0983E+01    1.7304E+01    4.9030E+00    1.6494E+01    6.0204E+00    1.0016E+01
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 7.0469E+02    4.6762E+01    5.4688E+01    2.5003E+01    2.0799E+01    1.6209E+01    6.8018E+01    5.1005E+01    1.7262E+01    4.9030E+00    1.6474E+01    5.8320E+00    1.0121E+01
 7.0519E+02    4.6756E+01    5.4691E+01    2.4976E+01    2.0736E+01    1.6293E+01    6.8026E+01    5.0990E+01    1.7241E+01    4.9030E+00    1.6433E+01    5.9746E+00    1.0016E+01
 7.0576E+02    4.6768E+01    5.4702E+01    2.4976E+01    2.0707E+01    1.6368E+01    6.8027E+01    5.0985E+01    1.7203E+01    4.9030E+00    1.6392E+01    5.8066E+00    1.0016E+01
 7.0626E+02    4.6762E+01    5.4702E+01    2.4895E+01    2.0738E+01    1.6410E+01    6.8013E+01    5.0965E+01    1.7198E+01    4.9030E+00    1.6372E+01    5.8422E+00    1.0016E+01
 7.0676E+02    4.6764E+01    5.4692E+01    2.4871E+01    2.0658E+01    1.6471E+01    6.8038E+01    5.0964E+01    1.7214E+01    4.9030E+00    1.6514E+01    5.8066E+00    1.0121E+01
 7.0726E+02    4.6764E+01    5.4686E+01    2.4875E+01    2.0658E+01    1.6567E+01    6.8052E+01    5.0981E+01    1.7238E+01    4.9030E+00    1.6453E+01    5.8982E+00    1.0016E+01
 7.0785E+02    4.6770E+01    5.4671E+01    2.4953E+01    2.0697E+01    1.6567E+01    6.8036E+01    5.0993E+01    1.7241E+01    4.9030E+00    1.6474E+01    5.8575E+00    1.0121E+01
 7.0835E+02    4.6770E+01    5.4700E+01    2.5021E+01    2.0597E+01    1.6661E+01    6.8042E+01    5.0993E+01    1.7246E+01    4.9030E+00    1.6412E+01    5.9440E+00    1.0016E+01
 7.0885E+02    4.6773E+01    5.4700E+01    2.5021E+01    2.0765E+01    1.6742E+01    6.8068E+01    5.1016E+01    1.7267E+01    4.9030E+00    1.6433E+01    5.9186E+00    1.0016E+01
 7.0935E+02    4.6778E+01    5.4688E+01    2.5030E+01    2.0735E+01    1.6782E+01    6.8068E+01    5.1017E+01    1.7299E+01    4.9030E+00    1.6555E+01    5.8829E+00    1.0016E+01
 7.0995E+02    4.6763E+01    5.4698E+01    2.5154E+01    2.0823E+01    1.6868E+01    6.8067E+01    5.1052E+01    1.7314E+01    4.9030E+00    1.6453E+01    6.0153E+00    1.0016E+01
 7.1045E+02    4.6763E+01    5.4689E+01    2.5064E+01    2.0823E+01    1.6933E+01    6.8070E+01    5.1059E+01    1.7345E+01    4.9030E+00    1.6392E+01    5.8728E+00    1.0121E+01
 7.1095E+02    4.6795E+01    5.4703E+01    2.5021E+01    2.0743E+01    1.6917E+01    6.8057E+01    5.1061E+01    1.7351E+01    4.9030E+00    1.6535E+01    5.9899E+00    1.0121E+01
 7.1145E+02    4.6795E+01    5.4698E+01    2.5225E+01    2.0734E+01    1.7005E+01    6.8066E+01    5.1061E+01    1.7387E+01    4.9234E+00    1.6535E+01    5.8269E+00    1.0016E+01
 7.1204E+02    4.6819E+01    5.4712E+01    2.5241E+01    2.0714E+01    1.7119E+01    6.8082E+01    5.1080E+01    1.7395E+01    4.9030E+00    1.6412E+01    5.9797E+00    1.0225E+01
 7.1254E+02    4.6812E+01    5.4711E+01    2.5572E+01    2.0723E+01    1.7210E+01    6.8082E+01    5.1104E+01    1.7426E+01    4.9030E+00    1.6351E+01    5.7964E+00    1.0121E+01
 7.1304E+02    4.6840E+01    5.4720E+01    2.5556E+01    2.0756E+01    1.7308E+01    6.8076E+01    5.1133E+01    1.7426E+01    4.9234E+00    1.6555E+01    5.9542E+00    9.9090E+00
 7.1354E+02    4.6840E+01    5.4720E+01    2.5924E+01    2.0756E+01    1.7364E+01    6.8113E+01    5.1166E+01    1.7457E+01    4.9030E+00    1.6474E+01    5.8117E+00    9.9090E+00
 7.1413E+02    4.6836E+01    5.4711E+01    2.6118E+01    2.0770E+01    1.7348E+01    6.8120E+01    5.1168E+01    1.7482E+01    4.9030E+00    1.6494E+01    5.8066E+00    1.0016E+01
 7.1463E+02    4.6844E+01    5.4731E+01    2.6132E+01    2.0744E+01    1.7408E+01    6.8122E+01    5.1168E+01    1.7506E+01    4.9030E+00    1.6453E+01    5.9033E+00    1.0016E+01
 7.1513E+02    4.6838E+01    5.4716E+01    2.6116E+01    2.0757E+01    1.7467E+01    6.8126E+01    5.1185E+01    1.7545E+01    4.9234E+00    1.6372E+01    5.8066E+00    1.0121E+01
 7.1563E+02    4.6827E+01    5.4694E+01    2.5627E+01    2.0842E+01    1.7517E+01    6.8126E+01    5.1206E+01    1.7559E+01    4.9234E+00    1.6453E+01    5.9593E+00    1.0121E+01
 7.1623E+02    4.6823E+01    5.4672E+01    2.5211E+01    2.0875E+01    1.7551E+01    6.8112E+01    5.1233E+01    1.7543E+01    4.9234E+00    1.6351E+01    5.8066E+00    1.0225E+01
 7.1673E+02    4.6823E+01    5.4693E+01    2.5185E+01    2.0875E+01    1.7595E+01    6.8124E+01    5.1250E+01    1.7583E+01    4.9234E+00    1.6372E+01    5.8066E+00    1.0016E+01
 7.1723E+02    4.6829E+01    5.4688E+01    2.5277E+01    2.0901E+01    1.7595E+01    6.8119E+01    5.1289E+01    1.7601E+01    4.9438E+00    1.6494E+01    5.8117E+00    1.0016E+01
 7.1774E+02    4.6831E+01    5.4690E+01    2.5483E+01    2.0910E+01    1.7687E+01    6.8116E+01    5.1289E+01    1.7628E+01    4.9234E+00    1.6433E+01    5.9899E+00    1.0016E+01
 7.1831E+02    4.6849E+01    5.4690E+01    2.5483E+01    2.0885E+01    1.7764E+01    6.8101E+01    5.1305E+01    1.7663E+01    4.9234E+00    1.6392E+01    5.9033E+00    1.0016E+01
 7.1881E+02    4.6861E+01    5.4683E+01    2.5298E+01    2.1017E+01    1.7840E+01    6.8101E+01    5.1330E+01    1.7689E+01    4.9234E+00    1.6331E+01    5.8168E+00    1.0016E+01
 7.1931E+02    4.6863E+01    5.4705E+01    2.5360E+01    2.0956E+01    1.7935E+01    6.8127E+01    5.1374E+01    1.7705E+01    4.9234E+00    1.6535E+01    5.8524E+00    1.0016E+01
 7.1981E+02    4.6863E+01    5.4707E+01    2.5168E+01    2.0956E+01    1.7935E+01    6.8128E+01    5.1404E+01    1.7740E+01    4.9438E+00    1.6494E+01    5.8117E+00    9.9090E+00
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 7.2040E+02    4.6874E+01    5.4702E+01    2.5413E+01    2.0979E+01    1.8024E+01    6.8167E+01    5.1425E+01    1.7753E+01    4.9438E+00    1.6392E+01    5.8931E+00    1.0016E+01
 7.2090E+02    4.6869E+01    5.4700E+01    2.5531E+01    2.0976E+01    1.8101E+01    6.8179E+01    5.1425E+01    1.7794E+01    4.9438E+00    1.6453E+01    6.0102E+00    1.0016E+01
 7.2140E+02    4.6874E+01    5.4700E+01    2.5531E+01    2.0954E+01    1.8182E+01    6.8182E+01    5.1468E+01    1.7838E+01    4.9438E+00    1.6535E+01    5.8575E+00    1.0121E+01
 7.2190E+02    4.6889E+01    5.4711E+01    2.5443E+01    2.1008E+01    1.8254E+01    6.8182E+01    5.1483E+01    1.7875E+01    4.9642E+00    1.6453E+01    5.8575E+00    1.0121E+01
 7.2250E+02    4.6872E+01    5.4735E+01    2.5287E+01    2.0981E+01    1.8343E+01    6.8219E+01    5.1519E+01    1.7875E+01    4.9642E+00    1.6351E+01    5.8168E+00    1.0016E+01
 7.2300E+02    4.6872E+01    5.4721E+01    2.5159E+01    2.0981E+01    1.8398E+01    6.8222E+01    5.1510E+01    1.7899E+01    4.9642E+00    1.6372E+01    5.8371E+00    9.9090E+00
 7.2350E+02    4.6876E+01    5.4724E+01    2.5136E+01    2.0965E+01    1.8398E+01    6.8219E+01    5.1551E+01    1.7932E+01    4.9642E+00    1.6392E+01    5.8524E+00    1.0016E+01
 7.2400E+02    4.6881E+01    5.4737E+01    2.5136E+01    2.0930E+01    1.8441E+01    6.8195E+01    5.1536E+01    1.7965E+01    4.9642E+00    1.6453E+01    5.8677E+00    1.0121E+01
 7.2458E+02    4.6908E+01    5.4737E+01    2.5145E+01    2.1000E+01    1.8492E+01    6.8193E+01    5.1556E+01    1.8014E+01    4.9642E+00    1.6453E+01    5.9746E+00    9.9090E+00
 7.2508E+02    4.6878E+01    5.4690E+01    2.5118E+01    2.1028E+01    1.8536E+01    6.8193E+01    5.1603E+01    1.8044E+01    4.9642E+00    1.6555E+01    5.8677E+00    1.0225E+01
 7.2558E+02    4.6869E+01    5.4718E+01    2.5012E+01    2.1028E+01    1.8576E+01    6.8176E+01    5.1620E+01    1.8044E+01    4.9846E+00    1.6453E+01    6.0000E+00    9.9090E+00
 7.2608E+02    4.6869E+01    5.4722E+01    2.5104E+01    2.0906E+01    1.8560E+01    6.8152E+01    5.1633E+01    1.8082E+01    4.9642E+00    1.6372E+01    5.8575E+00    9.9090E+00
 7.2667E+02    4.6882E+01    5.4723E+01    2.5168E+01    2.0995E+01    1.8606E+01    6.8172E+01    5.1672E+01    1.8124E+01    4.9846E+00    1.6412E+01    5.9135E+00    1.0016E+01
 7.2717E+02    4.6883E+01    5.4725E+01    2.4945E+01    2.0920E+01    1.8634E+01    6.8173E+01    5.1658E+01    1.8140E+01    4.9846E+00    1.6372E+01    5.8320E+00    1.0121E+01
 7.2767E+02    4.6883E+01    5.4725E+01    2.4945E+01    2.0944E+01    1.8636E+01    6.8173E+01    5.1667E+01    1.8187E+01    4.9846E+00    1.6555E+01    5.8779E+00    1.0016E+01
 7.2817E+02    4.6891E+01    5.4719E+01    2.4797E+01    2.1043E+01    1.8640E+01    6.8148E+01    5.1710E+01    1.8245E+01    4.9642E+00    1.6494E+01    5.8320E+00    1.0016E+01
 7.2875E+02    4.6876E+01    5.4751E+01    2.4739E+01    2.1031E+01    1.8581E+01    6.8173E+01    5.1737E+01    1.8245E+01    4.9846E+00    1.6535E+01    5.8422E+00    9.9090E+00
 7.2925E+02    4.6891E+01    5.4762E+01    2.4805E+01    2.1047E+01    1.8565E+01    6.8165E+01    5.1760E+01    1.8258E+01    4.9846E+00    1.6555E+01    6.0306E+00    1.0016E+01
 7.2975E+02    4.6892E+01    5.4783E+01    2.4880E+01    2.0988E+01    1.8473E+01    6.8200E+01    5.1760E+01    1.8324E+01    5.0050E+00    1.6372E+01    5.8422E+00    1.0016E+01
 7.3025E+02    4.6906E+01    5.4783E+01    2.4880E+01    2.0995E+01    1.8373E+01    6.8215E+01    5.1787E+01    1.8361E+01    5.0050E+00    1.6412E+01    6.0153E+00    1.0121E+01
 7.3084E+02    4.6918E+01    5.4767E+01    2.4859E+01    2.1072E+01    1.8247E+01    6.8218E+01    5.1818E+01    1.8421E+01    5.0050E+00    1.6453E+01    6.0408E+00    1.0016E+01
 7.3134E+02    4.6918E+01    5.4751E+01    2.5030E+01    2.1062E+01    1.8081E+01    6.8218E+01    5.1845E+01    1.8457E+01    5.0050E+00    1.6412E+01    5.8931E+00    1.0016E+01
 7.3184E+02    4.6918E+01    5.4776E+01    2.5295E+01    2.1062E+01    1.7051E+01    6.8209E+01    5.1861E+01    1.8457E+01    5.0050E+00    1.6575E+01    6.0204E+00    9.9090E+00
 7.3234E+02    4.6924E+01    5.4756E+01    2.5108E+01    2.0994E+01    1.7051E+01    6.8235E+01    5.1881E+01    1.8524E+01    5.0050E+00    1.6575E+01    5.8575E+00    1.0121E+01
 7.3293E+02    4.6927E+01    5.4752E+01    2.5155E+01    2.1016E+01    1.6499E+01    6.8253E+01    5.1900E+01    1.8537E+01    5.0050E+00    1.6453E+01    6.0408E+00    1.0016E+01
 7.3343E+02    4.6935E+01    5.4757E+01    2.5155E+01    2.0991E+01    1.6347E+01    6.8278E+01    5.1900E+01    1.8585E+01    5.0050E+00    1.6392E+01    5.8320E+00    1.0016E+01
 7.3393E+02    4.6948E+01    5.4757E+01    2.5083E+01    2.0939E+01    1.6255E+01    6.8278E+01    5.1929E+01    1.8612E+01    5.0050E+00    1.6575E+01    6.0255E+00    9.9090E+00
 7.3443E+02    4.6950E+01    5.4778E+01    2.5416E+01    2.0978E+01    1.6191E+01    6.8283E+01    5.1926E+01    1.8596E+01    5.0050E+00    1.6535E+01    5.8422E+00    9.9090E+00
 7.3500E+02    4.6950E+01    5.4775E+01    2.5811E+01    2.0978E+01    1.6148E+01    6.8278E+01    5.1941E+01    1.8621E+01    5.0254E+00    1.6474E+01    5.9695E+00    1.0016E+01
 7.3551E+02    4.6973E+01    5.4798E+01    2.5583E+01    2.1005E+01    1.6148E+01    6.8277E+01    5.1968E+01    1.8663E+01    5.0050E+00    1.6474E+01    6.0408E+00    1.0016E+01
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 7.3601E+02    4.6970E+01    5.4809E+01    2.5555E+01    2.1013E+01    1.6102E+01    6.8260E+01    5.1968E+01    1.8634E+01    5.0254E+00    1.6535E+01    6.0051E+00    1.0225E+01
 7.3651E+02    4.6981E+01    5.4824E+01    2.5570E+01    2.1023E+01    1.6064E+01    6.8270E+01    5.1973E+01    1.8603E+01    5.0458E+00    1.6616E+01    6.0204E+00    9.9090E+00
 7.3711E+02    4.6991E+01    5.4829E+01    2.5774E+01    2.1011E+01    1.6086E+01    6.8272E+01    5.1977E+01    1.8549E+01    5.0254E+00    1.6412E+01    5.8473E+00    1.0121E+01
 7.3761E+02    4.6995E+01    5.4829E+01    2.5428E+01    2.1002E+01    1.6069E+01    6.8272E+01    5.1975E+01    1.8508E+01    5.0254E+00    1.6514E+01    6.0051E+00    1.0016E+01
 7.3811E+02    4.6995E+01    5.4855E+01    2.5531E+01    2.1002E+01    1.6037E+01    6.8273E+01    5.1989E+01    1.8508E+01    5.0254E+00    1.6535E+01    5.8728E+00    1.0016E+01
 7.3861E+02    4.7014E+01    5.4863E+01    2.5338E+01    2.1049E+01    1.6037E+01    6.8279E+01    5.1974E+01    1.8474E+01    5.0254E+00    1.6514E+01    6.0255E+00    9.9090E+00
 7.3918E+02    4.7016E+01    5.4874E+01    2.5438E+01    2.1059E+01    1.6002E+01    6.8299E+01    5.1960E+01    1.8408E+01    5.0254E+00    1.6474E+01    5.8524E+00    1.0016E+01
 7.3968E+02    4.7015E+01    5.4874E+01    2.5438E+01    2.1186E+01    1.5988E+01    6.8288E+01    5.1960E+01    1.8379E+01    5.0254E+00    1.6474E+01    5.8626E+00    1.0121E+01
 7.4018E+02    4.7028E+01    5.4908E+01    2.5468E+01    2.1059E+01    1.5950E+01    6.8274E+01    5.1944E+01    1.8305E+01    5.0254E+00    1.6616E+01    5.8575E+00    1.0016E+01
 7.4068E+02    4.7027E+01    5.4906E+01    2.5307E+01    2.1028E+01    1.5928E+01    6.8314E+01    5.1933E+01    1.8305E+01    5.0254E+00    1.6555E+01    5.8829E+00    1.0016E+01
 7.4128E+02    4.7012E+01    5.4900E+01    2.5221E+01    2.1013E+01    1.5900E+01    6.8312E+01    5.1888E+01    1.8277E+01    5.0254E+00    1.6494E+01    5.8575E+00    1.0016E+01
 7.4178E+02    4.7030E+01    5.4928E+01    2.4966E+01    2.0997E+01    1.5900E+01    6.8307E+01    5.1878E+01    1.8235E+01    5.0254E+00    1.6494E+01    6.0102E+00    9.9090E+00
 7.4228E+02    4.7026E+01    5.4913E+01    2.4821E+01    2.0963E+01    1.5885E+01    6.8308E+01    5.1863E+01    1.8178E+01    5.0050E+00    1.6616E+01    5.8829E+00    1.0016E+01
 7.4278E+02    4.7010E+01    5.4913E+01    2.4821E+01    2.1004E+01    1.5870E+01    6.8310E+01    5.1853E+01    1.8134E+01    5.0254E+00    1.6555E+01    6.0408E+00    1.0016E+01
 7.4335E+02    4.7025E+01    5.4930E+01    2.4778E+01    2.1018E+01    1.5889E+01    6.8324E+01    5.1848E+01    1.8136E+01    5.0254E+00    1.6555E+01    5.9491E+00    1.0016E+01
 7.4385E+02    4.7024E+01    5.4949E+01    2.4804E+01    2.1005E+01    1.5844E+01    6.8310E+01    5.1840E+01    1.8136E+01    5.0050E+00    1.6535E+01    5.8575E+00    1.0016E+01
 7.4435E+02    4.7009E+01    5.4920E+01    2.4873E+01    2.0989E+01    1.5843E+01    6.8307E+01    5.1828E+01    1.8086E+01    5.0254E+00    1.6697E+01    5.9237E+00    1.0121E+01
 7.4485E+02    4.7006E+01    5.4944E+01    2.4769E+01    2.0993E+01    1.5843E+01    6.8304E+01    5.1800E+01    1.8063E+01    5.0050E+00    1.6697E+01    5.8677E+00    9.9090E+00
 7.4544E+02    4.6997E+01    5.4950E+01    2.4702E+01    2.1023E+01    1.5833E+01    6.8309E+01    5.1815E+01    1.8048E+01    5.0050E+00    1.6718E+01    5.8677E+00    9.8010E+00
 7.4594E+02    4.7009E+01    5.4950E+01    2.4702E+01    2.0975E+01    1.5836E+01    6.8306E+01    5.1799E+01    1.8024E+01    5.0050E+00    1.6636E+01    5.9797E+00    9.9090E+00
 7.4644E+02    4.7011E+01    5.4951E+01    2.4694E+01    2.0918E+01    1.5856E+01    6.8320E+01    5.1791E+01    1.7987E+01    5.0050E+00    1.6677E+01    5.8728E+00    1.0016E+01
 7.4694E+02    4.7011E+01    5.4975E+01    2.4717E+01    2.0918E+01    1.5824E+01    6.8311E+01    5.1764E+01    1.7987E+01    5.0050E+00    1.6535E+01    6.0051E+00    1.0016E+01
 7.4753E+02    4.6996E+01    5.4956E+01    2.4889E+01    2.1033E+01    1.5846E+01    6.8311E+01    5.1732E+01    1.7970E+01    5.0050E+00    1.6494E+01    5.9440E+00    1.0016E+01
 7.4803E+02    4.7000E+01    5.4971E+01    2.5078E+01    2.1022E+01    1.5846E+01    6.8341E+01    5.1721E+01    1.7948E+01    5.0050E+00    1.6596E+01    6.0815E+00    1.0225E+01
 7.4853E+02    4.7019E+01    5.4999E+01    2.5093E+01    2.1045E+01    1.5879E+01    6.8347E+01    5.1735E+01    1.7928E+01    4.9846E+00    1.6636E+01    5.9746E+00    1.0016E+01
 7.4903E+02    4.7043E+01    5.4999E+01    2.5300E+01    2.0981E+01    1.5885E+01    6.8347E+01    5.1712E+01    1.7909E+01    4.9846E+00    1.6616E+01    6.0764E+00    9.9090E+00
 7.4961E+02    4.7045E+01    5.5027E+01    2.5626E+01    2.0932E+01    1.5879E+01    6.8371E+01    5.1689E+01    1.7878E+01    5.0050E+00    1.6677E+01    6.0102E+00    1.0225E+01
 7.5011E+02    4.7052E+01    5.5035E+01    2.5602E+01    2.0932E+01    1.5884E+01    6.8385E+01    5.1684E+01    1.7878E+01    5.0050E+00    1.6718E+01    5.8677E+00    9.9090E+00
 7.5061E+02    4.7052E+01    5.5031E+01    2.5528E+01    2.0938E+01    1.5884E+01    6.8396E+01    5.1645E+01    1.7856E+01    4.9846E+00    1.6616E+01    5.9797E+00    1.0016E+01
 7.5111E+02    4.7057E+01    5.5050E+01    2.5430E+01    2.0871E+01    1.5900E+01    6.8396E+01    5.1645E+01    1.7821E+01    4.9846E+00    1.6535E+01    5.8677E+00    1.0016E+01
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 7.5169E+02    4.7061E+01    5.5053E+01    2.5362E+01    2.0914E+01    1.5854E+01    6.8363E+01    5.1637E+01    1.7806E+01    4.9642E+00    1.6575E+01    5.8677E+00    1.0121E+01
 7.5220E+02    4.7057E+01    5.5038E+01    2.5346E+01    2.0927E+01    1.5822E+01    6.8358E+01    5.1622E+01    1.7769E+01    4.9846E+00    1.6535E+01    5.9593E+00    1.0121E+01
 7.5270E+02    4.7058E+01    5.5046E+01    2.5468E+01    2.0981E+01    1.5850E+01    6.8358E+01    5.1612E+01    1.7749E+01    4.9846E+00    1.6718E+01    5.8677E+00    9.9090E+00
 7.5320E+02    4.7043E+01    5.5030E+01    2.5236E+01    2.0965E+01    1.5830E+01    6.8352E+01    5.1579E+01    1.7749E+01    4.9642E+00    1.6697E+01    5.9949E+00    9.9090E+00
 7.5380E+02    4.7052E+01    5.5043E+01    2.5212E+01    2.0941E+01    1.5748E+01    6.8367E+01    5.1588E+01    1.7702E+01    4.9642E+00    1.6697E+01    5.8728E+00    1.0016E+01
 7.5430E+02    4.7071E+01    5.5057E+01    2.5448E+01    2.0984E+01    1.5748E+01    6.8379E+01    5.1563E+01    1.7691E+01    4.9642E+00    1.6718E+01    5.9644E+00    1.0016E+01
 7.5480E+02    4.7079E+01    5.5057E+01    2.5448E+01    2.1011E+01    1.5730E+01    6.8369E+01    5.1563E+01    1.7642E+01    4.9642E+00    1.6636E+01    5.9848E+00    1.0016E+01
 7.5530E+02    4.7077E+01    5.5069E+01    2.5641E+01    2.0943E+01    1.5726E+01    6.8369E+01    5.1531E+01    1.7619E+01    4.9642E+00    1.6535E+01    5.9848E+00    9.9090E+00
 7.5588E+02    4.7082E+01    5.5059E+01    2.5567E+01    2.0956E+01    1.5747E+01    6.8340E+01    5.1533E+01    1.7580E+01    4.9642E+00    1.6738E+01    5.8575E+00    1.0016E+01
 7.5638E+02    4.7097E+01    5.5088E+01    2.5547E+01    2.0972E+01    1.5796E+01    6.8365E+01    5.1534E+01    1.7596E+01    4.9642E+00    1.6636E+01    6.0051E+00    9.8010E+00
 7.5688E+02    4.7089E+01    5.5083E+01    2.5725E+01    2.0985E+01    1.5796E+01    6.8376E+01    5.1527E+01    1.7581E+01    4.9642E+00    1.6555E+01    6.0764E+00    1.0016E+01
 7.5738E+02    4.7103E+01    5.5088E+01    2.5832E+01    2.0889E+01    1.5840E+01    6.8405E+01    5.1527E+01    1.7541E+01    4.9438E+00    1.6636E+01    5.9899E+00    1.0121E+01
 7.5796E+02    4.7092E+01    5.5088E+01    2.5832E+01    2.0922E+01    1.5867E+01    6.8411E+01    5.1501E+01    1.7520E+01    4.9438E+00    1.6616E+01    5.8829E+00    1.0016E+01
 7.5846E+02    4.7073E+01    5.5074E+01    2.5969E+01    2.0947E+01    1.5866E+01    6.8411E+01    5.1495E+01    1.7477E+01    4.9438E+00    1.6555E+01    5.9135E+00    1.0121E+01
 7.5896E+02    4.7082E+01    5.5065E+01    2.5900E+01    2.1022E+01    1.5878E+01    6.8414E+01    5.1469E+01    1.7469E+01    4.9438E+00    1.6697E+01    5.8728E+00    1.0016E+01
 7.5946E+02    4.7067E+01    5.5051E+01    2.5953E+01    2.1006E+01    1.5838E+01    6.8401E+01    5.1462E+01    1.7469E+01    4.9438E+00    1.6718E+01    5.9440E+00    1.0121E+01
 7.6006E+02    4.7085E+01    5.5067E+01    2.6087E+01    2.1019E+01    1.5838E+01    6.8418E+01    5.1461E+01    1.7434E+01    4.9438E+00    1.6616E+01    5.8829E+00    1.0225E+01
 7.6056E+02    4.7059E+01    5.5046E+01    2.5993E+01    2.0928E+01    1.5848E+01    6.8386E+01    5.1420E+01    1.7406E+01    4.9438E+00    1.6697E+01    5.8626E+00    1.0016E+01
