# Run number  4 on Tue 2026-05-26T10:05:11 BST
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 1.7675E+02    6.0555E+01    6.8308E+01    2.5290E+01    2.2331E+01    1.7625E+01    8.4639E+01    6.3632E+01    2.0238E+01    5.2906E+00    2.2663E+01    7.6495E+00    9.8011E+00   
 1.7725E+02    6.0536E+01    6.8299E+01    2.5319E+01    2.2331E+01    1.7587E+01    8.4631E+01    6.3631E+01    2.0238E+01    5.2702E+00    2.2704E+01    7.3644E+00    9.8011E+00   
 1.7782E+02    6.0542E+01    6.8305E+01    2.5456E+01    2.2459E+01    1.7619E+01    8.4630E+01    6.3636E+01    2.0233E+01    5.2906E+00    2.2622E+01    7.3440E+00    9.9092E+00   
 1.7832E+02    6.0542E+01    6.8301E+01    2.5507E+01    2.2361E+01    1.7619E+01    8.4634E+01    6.3657E+01    2.0250E+01    5.2906E+00    2.2459E+01    7.5324E+00    9.8011E+00   
 1.7882E+02    6.0556E+01    6.8320E+01    2.5523E+01    2.2252E+01    1.7652E+01    8.4662E+01    6.3671E+01    2.0257E+01    5.2906E+00    2.2622E+01    7.4255E+00    9.9092E+00   
 1.7932E+02    6.0561E+01    6.8320E+01    2.5494E+01    2.2343E+01    1.7624E+01    8.4680E+01    6.3662E+01    2.0264E+01    5.2906E+00    2.2398E+01    7.3542E+00    9.8011E+00   
 1.7992E+02    6.0527E+01    6.8298E+01    2.5454E+01    2.2298E+01    1.7606E+01    8.4694E+01    6.3665E+01    2.0273E+01    5.2702E+00    2.2398E+01    7.6393E+00    9.8011E+00   
 1.8042E+02    6.0519E+01    6.8295E+01    2.5519E+01    2.2275E+01    1.7612E+01    8.4677E+01    6.3667E+01    2.0273E+01    5.2906E+00    2.2358E+01    7.5222E+00    9.8011E+00   
 1.8092E+02    6.0519E+01    6.8288E+01    2.5538E+01    2.2275E+01    1.7625E+01    8.4690E+01    6.3649E+01    2.0271E+01    5.2906E+00    2.2358E+01    7.3746E+00    1.0016E+01   
 1.8142E+02    6.0537E+01    6.8267E+01    2.5546E+01    2.2393E+01    1.7641E+01    8.4699E+01    6.3676E+01    2.0300E+01    5.2906E+00    2.2358E+01    7.6495E+00    9.8011E+00   
 1.8199E+02    6.0487E+01    6.8246E+01    2.5515E+01    2.2318E+01    1.7639E+01    8.4706E+01    6.3676E+01    2.0289E+01    5.2906E+00    2.2459E+01    7.6087E+00    9.9092E+00   
 1.8249E+02    6.0459E+01    6.8232E+01    2.5595E+01    2.2164E+01    1.7645E+01    8.4677E+01    6.3676E+01    2.0287E+01    5.2906E+00    2.2520E+01    7.5426E+00    9.9092E+00   
 1.8299E+02    6.0443E+01    6.8222E+01    2.5506E+01    2.2198E+01    1.7650E+01    8.4677E+01    6.3677E+01    2.0287E+01    5.2906E+00    2.2602E+01    7.3440E+00    9.9092E+00   
 1.8349E+02    6.0450E+01    6.8218E+01    2.5552E+01    2.2198E+01    1.7655E+01    8.4681E+01    6.3679E+01    2.0297E+01    5.2906E+00    2.2500E+01    7.6444E+00    9.8011E+00   
 1.8408E+02    6.0441E+01    6.8197E+01    2.5493E+01    2.2248E+01    1.7640E+01    8.4681E+01    6.3684E+01    2.0304E+01    5.2906E+00    2.2541E+01    7.3389E+00    9.9092E+00   
 1.8458E+02    6.0441E+01    6.8186E+01    2.5390E+01    2.2210E+01    1.7640E+01    8.4668E+01    6.3668E+01    2.0285E+01    5.2906E+00    2.2520E+01    7.5527E+00    9.9092E+00   
 1.8508E+02    6.0433E+01    6.8192E+01    2.5390E+01    2.2120E+01    1.7638E+01    8.4691E+01    6.3668E+01    2.0311E+01    5.2906E+00    2.2561E+01    7.4662E+00    9.8011E+00   
 1.8558E+02    6.0448E+01    6.8207E+01    2.5521E+01    2.2320E+01    1.7649E+01    8.4677E+01    6.3655E+01    2.0279E+01    5.2906E+00    2.2581E+01    7.3338E+00    9.8011E+00   
 1.8616E+02    6.0438E+01    6.8200E+01    2.5536E+01    2.2169E+01    1.7624E+01    8.4680E+01    6.3640E+01    2.0288E+01    5.2906E+00    2.2663E+01    7.4000E+00    9.8011E+00   
 1.8666E+02    6.0438E+01    6.8199E+01    2.5366E+01    2.2169E+01    1.7643E+01    8.4680E+01    6.3653E+01    2.0288E+01    5.2906E+00    2.2500E+01    7.4458E+00    9.8011E+00   
 1.8716E+02    6.0438E+01    6.8203E+01    2.5391E+01    2.2179E+01    1.7643E+01    8.4654E+01    6.3641E+01    2.0262E+01    5.2906E+00    2.2643E+01    7.3440E+00    9.9092E+00   
 1.8766E+02    6.0432E+01    6.8187E+01    2.5344E+01    2.2279E+01    1.7643E+01    8.4654E+01    6.3641E+01    2.0282E+01    5.2906E+00    2.2480E+01    7.3287E+00    9.8011E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 1.8825E+02    6.0433E+01    6.8189E+01    2.5344E+01    2.2159E+01    1.7633E+01    8.4651E+01    6.3655E+01    2.0279E+01    5.2906E+00    2.2459E+01    7.6342E+00    9.8011E+00   
 1.8875E+02    6.0421E+01    6.8189E+01    2.5218E+01    2.2126E+01    1.7616E+01    8.4651E+01    6.3634E+01    2.0266E+01    5.2906E+00    2.2358E+01    7.3542E+00    9.8011E+00   
 1.8925E+02    6.0420E+01    6.8170E+01    2.5391E+01    2.2211E+01    1.7636E+01    8.4635E+01    6.3635E+01    2.0266E+01    5.2906E+00    2.2500E+01    7.3491E+00    9.6914E+00   
 1.8975E+02    6.0413E+01    6.8170E+01    2.5499E+01    2.2211E+01    1.7674E+01    8.4642E+01    6.3648E+01    2.0282E+01    5.2702E+00    2.2500E+01    7.3898E+00    1.0016E+01   
 1.9032E+02    6.0413E+01    6.8161E+01    2.5570E+01    2.2158E+01    1.7674E+01    8.4644E+01    6.3639E+01    2.0283E+01    5.2906E+00    2.2337E+01    7.4458E+00    9.9092E+00   
 1.9083E+02    6.0382E+01    6.8139E+01    2.5636E+01    2.2177E+01    1.7654E+01    8.4640E+01    6.3653E+01    2.0291E+01    5.2702E+00    2.2439E+01    7.3593E+00    9.8011E+00   
 1.9133E+02    6.0384E+01    6.8123E+01    2.5636E+01    2.2101E+01    1.7664E+01    8.4644E+01    6.3659E+01    2.0295E+01    5.2702E+00    2.2480E+01    7.3287E+00    9.8011E+00   
 1.9183E+02    6.0379E+01    6.8123E+01    2.5572E+01    2.2158E+01    1.7650E+01    8.4658E+01    6.3658E+01    2.0304E+01    5.2702E+00    2.2459E+01    7.6393E+00    9.8011E+00   
 1.9242E+02    6.0373E+01    6.8133E+01    2.5707E+01    2.2194E+01    1.7626E+01    8.4625E+01    6.3660E+01    2.0304E+01    5.2702E+00    2.2459E+01    7.3338E+00    9.9092E+00   
 1.9292E+02    6.0365E+01    6.8119E+01    2.5769E+01    2.2194E+01    1.7645E+01    8.4638E+01    6.3663E+01    2.0307E+01    5.2702E+00    2.2480E+01    7.5731E+00    9.8011E+00   
 1.9342E+02    6.0365E+01    6.8124E+01    2.5752E+01    2.2147E+01    1.7645E+01    8.4645E+01    6.3673E+01    2.0313E+01    5.2906E+00    2.2500E+01    7.3542E+00    9.9092E+00   
 1.9392E+02    6.0357E+01    6.8100E+01    2.5659E+01    2.2155E+01    1.7648E+01    8.4629E+01    6.3673E+01    2.0310E+01    5.2702E+00    2.2459E+01    7.3389E+00    9.8011E+00   
 1.9449E+02    6.0350E+01    6.8108E+01    2.5659E+01    2.2258E+01    1.7688E+01    8.4621E+01    6.3681E+01    2.0314E+01    5.2906E+00    2.2561E+01    7.4560E+00    9.8011E+00   
 1.9499E+02    6.0362E+01    6.8122E+01    2.5682E+01    2.2191E+01    1.7635E+01    8.4607E+01    6.3649E+01    2.0288E+01    5.2906E+00    2.2581E+01    7.4916E+00    9.8011E+00   
 1.9549E+02    6.0337E+01    6.8118E+01    2.5924E+01    2.2157E+01    1.7646E+01    8.4606E+01    6.3648E+01    2.0288E+01    5.2906E+00    2.2581E+01    7.3236E+00    9.8011E+00   
 1.9599E+02    6.0337E+01    6.8104E+01    2.5805E+01    2.2157E+01    1.7638E+01    8.4596E+01    6.3654E+01    2.0294E+01    5.2906E+00    2.2561E+01    7.3287E+00    9.8011E+00   
 1.9659E+02    6.0324E+01    6.8082E+01    2.5810E+01    2.2236E+01    1.7638E+01    8.4600E+01    6.3652E+01    2.0292E+01    5.2906E+00    2.2520E+01    7.5782E+00    9.9092E+00   
 1.9709E+02    6.0304E+01    6.8076E+01    2.5802E+01    2.2194E+01    1.7634E+01    8.4575E+01    6.3652E+01    2.0284E+01    5.2906E+00    2.2480E+01    7.3389E+00    9.8011E+00   
 1.9759E+02    6.0315E+01    6.8076E+01    2.5802E+01    2.2291E+01    1.7662E+01    8.4575E+01    6.3629E+01    2.0266E+01    5.2906E+00    2.2337E+01    7.6240E+00    9.8011E+00   
 1.9809E+02    6.0327E+01    6.8082E+01    2.5653E+01    2.2250E+01    1.7689E+01    8.4575E+01    6.3629E+01    2.0278E+01    5.2906E+00    2.2459E+01    7.5731E+00    9.9092E+00   
 1.9866E+02    6.0289E+01    6.8066E+01    2.5568E+01    2.2192E+01    1.7708E+01    8.4602E+01    6.3636E+01    2.0294E+01    5.2906E+00    2.2276E+01    7.3695E+00    9.9092E+00   
 1.9916E+02    6.0289E+01    6.8045E+01    2.5398E+01    2.2192E+01    1.7691E+01    8.4588E+01    6.3624E+01    2.0280E+01    5.2906E+00    2.2378E+01    7.3236E+00    9.9092E+00   
 1.9966E+02    6.0259E+01    6.8030E+01    2.5352E+01    2.2185E+01    1.7675E+01    8.4561E+01    6.3609E+01    2.0262E+01    5.2906E+00    2.2296E+01    7.6342E+00    9.9092E+00   
 2.0016E+02    6.0257E+01    6.8034E+01    2.5352E+01    2.2151E+01    1.7655E+01    8.4553E+01    6.3618E+01    2.0272E+01    5.2906E+00    2.2378E+01    7.5731E+00    9.8011E+00   
 2.0076E+02    6.0235E+01    6.8001E+01    2.5251E+01    2.2206E+01    1.7669E+01    8.4541E+01    6.3637E+01    2.0288E+01    5.2906E+00    2.2378E+01    7.3593E+00    9.9092E+00   
 2.0126E+02    6.0226E+01    6.8001E+01    2.5231E+01    2.2210E+01    1.7659E+01    8.4541E+01    6.3632E+01    2.0269E+01    5.2906E+00    2.2439E+01    7.6342E+00    9.9092E+00   
 2.0176E+02    6.0226E+01    6.8015E+01    2.5136E+01    2.2210E+01    1.7663E+01    8.4548E+01    6.3631E+01    2.0285E+01    5.2906E+00    2.2378E+01    7.3084E+00    9.8011E+00   
 2.0226E+02    6.0226E+01    6.8004E+01    2.5233E+01    2.2093E+01    1.7663E+01    8.4562E+01    6.3631E+01    2.0270E+01    5.2906E+00    2.2419E+01    7.3746E+00    1.0016E+01   
 2.0284E+02    6.0220E+01    6.8009E+01    2.5229E+01    2.2202E+01    1.7670E+01    8.4577E+01    6.3644E+01    2.0288E+01    5.2906E+00    2.2256E+01    7.3440E+00    9.6914E+00   
 2.0334E+02    6.0226E+01    6.8000E+01    2.5229E+01    2.2111E+01    1.7652E+01    8.4578E+01    6.3644E+01    2.0277E+01    5.2906E+00    2.2378E+01    7.4153E+00    9.8011E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 2.0384E+02    6.0223E+01    6.8000E+01    2.5182E+01    2.2023E+01    1.7640E+01    8.4592E+01    6.3642E+01    2.0294E+01    5.2702E+00    2.2500E+01    7.3287E+00    1.0016E+01   
 2.0434E+02    6.0225E+01    6.7993E+01    2.5144E+01    2.2156E+01    1.7661E+01    8.4581E+01    6.3658E+01    2.0294E+01    5.2702E+00    2.2480E+01    7.5935E+00    9.9092E+00   
 2.0493E+02    6.0214E+01    6.7991E+01    2.5241E+01    2.2121E+01    1.7670E+01    8.4589E+01    6.3662E+01    2.0315E+01    5.2906E+00    2.2378E+01    7.6138E+00    9.9092E+00   
 2.0544E+02    6.0214E+01    6.7988E+01    2.5319E+01    2.2121E+01    1.7683E+01    8.4582E+01    6.3659E+01    2.0302E+01    5.2906E+00    2.2317E+01    7.3898E+00    9.8011E+00   
 2.0594E+02    6.0217E+01    6.7979E+01    2.5495E+01    2.2161E+01    1.7683E+01    8.4579E+01    6.3659E+01    2.0299E+01    5.2906E+00    2.2358E+01    7.4713E+00    9.9092E+00   
 2.0644E+02    6.0197E+01    6.7966E+01    2.5495E+01    2.2129E+01    1.7654E+01    8.4559E+01    6.3649E+01    2.0290E+01    5.2906E+00    2.2398E+01    7.5935E+00    9.9092E+00   
 2.0701E+02    6.0215E+01    6.7966E+01    2.5416E+01    2.2116E+01    1.7654E+01    8.4570E+01    6.3650E+01    2.0290E+01    5.2702E+00    2.2480E+01    7.4153E+00    9.8011E+00   
 2.0751E+02    6.0216E+01    6.7967E+01    2.5368E+01    2.2193E+01    1.7650E+01    8.4570E+01    6.3645E+01    2.0289E+01    5.2906E+00    2.2541E+01    7.3389E+00    1.0016E+01   
 2.0801E+02    6.0214E+01    6.7957E+01    2.5371E+01    2.2193E+01    1.7641E+01    8.4560E+01    6.3640E+01    2.0289E+01    5.2702E+00    2.2419E+01    7.4916E+00    9.6914E+00   
 2.0851E+02    6.0214E+01    6.7952E+01    2.5448E+01    2.2110E+01    1.7641E+01    8.4555E+01    6.3650E+01    2.0281E+01    5.2702E+00    2.2541E+01    7.6138E+00    9.8011E+00   
 2.0910E+02    6.0189E+01    6.7957E+01    2.5402E+01    2.2031E+01    1.7632E+01    8.4546E+01    6.3644E+01    2.0265E+01    5.2906E+00    2.2541E+01    7.3236E+00    9.9092E+00   
 2.0960E+02    6.0201E+01    6.7956E+01    2.5402E+01    2.2136E+01    1.7629E+01    8.4554E+01    6.3644E+01    2.0268E+01    5.2702E+00    2.2541E+01    7.5985E+00    9.9092E+00   
 2.1010E+02    6.0174E+01    6.7956E+01    2.5409E+01    2.2055E+01    1.7630E+01    8.4554E+01    6.3638E+01    2.0275E+01    5.2906E+00    2.2561E+01    7.3135E+00    9.9092E+00   
 2.1060E+02    6.0183E+01    6.7940E+01    2.5493E+01    2.2057E+01    1.7603E+01    8.4526E+01    6.3637E+01    2.0275E+01    5.2906E+00    2.2561E+01    7.3440E+00    9.8011E+00   
 2.1118E+02    6.0167E+01    6.7951E+01    2.5430E+01    2.2057E+01    1.7609E+01    8.4511E+01    6.3621E+01    2.0256E+01    5.2702E+00    2.2419E+01    7.5120E+00    9.8011E+00   
 2.1168E+02    6.0167E+01    6.7933E+01    2.5513E+01    2.2040E+01    1.7609E+01    8.4540E+01    6.3614E+01    2.0258E+01    5.2906E+00    2.2358E+01    7.5578E+00    9.6914E+00   
 2.1218E+02    6.0157E+01    6.7928E+01    2.5579E+01    2.2049E+01    1.7616E+01    8.4533E+01    6.3614E+01    2.0247E+01    5.2906E+00    2.2419E+01    7.2982E+00    9.8011E+00   
 2.1268E+02    6.0152E+01    6.7928E+01    2.5579E+01    2.2045E+01    1.7626E+01    8.4548E+01    6.3628E+01    2.0250E+01    5.2702E+00    2.2215E+01    7.3236E+00    9.9092E+00   
 2.1327E+02    6.0144E+01    6.7928E+01    2.5541E+01    2.2081E+01    1.7619E+01    8.4548E+01    6.3614E+01    2.0240E+01    5.2702E+00    2.2235E+01    7.4356E+00    9.8011E+00   
 2.1377E+02    6.0151E+01    6.7918E+01    2.5436E+01    2.2015E+01    1.7589E+01    8.4540E+01    6.3600E+01    2.0240E+01    5.2702E+00    2.2215E+01    7.2829E+00    9.8011E+00   
 2.1427E+02    6.0148E+01    6.7920E+01    2.5428E+01    2.2015E+01    1.7573E+01    8.4563E+01    6.3594E+01    2.0253E+01    5.2702E+00    2.2215E+01    7.6189E+00    9.6914E+00   
 2.1477E+02    6.0148E+01    6.7913E+01    2.5438E+01    2.1995E+01    1.7573E+01    8.4563E+01    6.3591E+01    2.0250E+01    5.2702E+00    2.2215E+01    7.3898E+00    9.9092E+00   
 2.1534E+02    6.0152E+01    6.7911E+01    2.5475E+01    2.1983E+01    1.7556E+01    8.4540E+01    6.3591E+01    2.0232E+01    5.2702E+00    2.2398E+01    7.4306E+00    9.6914E+00   
 2.1584E+02    6.0166E+01    6.7920E+01    2.5491E+01    2.2059E+01    1.7574E+01    8.4519E+01    6.3580E+01    2.0227E+01    5.2702E+00    2.2337E+01    7.3695E+00    9.6914E+00   
 2.1634E+02    6.0148E+01    6.7920E+01    2.5474E+01    2.2143E+01    1.7589E+01    8.4519E+01    6.3570E+01    2.0228E+01    5.2906E+00    2.2296E+01    7.4866E+00    9.8011E+00   
 2.1685E+02    6.0163E+01    6.7928E+01    2.5546E+01    2.2135E+01    1.7615E+01    8.4503E+01    6.3563E+01    2.0228E+01    5.2702E+00    2.2378E+01    7.3796E+00    9.8011E+00   
 2.1746E+02    6.0167E+01    6.7912E+01    2.5566E+01    2.2135E+01    1.7637E+01    8.4516E+01    6.3563E+01    2.0224E+01    5.2702E+00    2.2500E+01    7.2982E+00    9.9092E+00   
 2.1796E+02    6.0167E+01    6.7918E+01    2.5585E+01    2.2168E+01    1.7637E+01    8.4509E+01    6.3543E+01    2.0213E+01    5.2702E+00    2.2500E+01    7.3695E+00    9.9092E+00   
 2.1846E+02    6.0157E+01    6.7895E+01    2.5513E+01    2.2069E+01    1.7648E+01    8.4496E+01    6.3543E+01    2.0217E+01    5.2702E+00    2.2215E+01    7.3033E+00    9.9092E+00   
 2.1896E+02    6.0136E+01    6.7905E+01    2.5513E+01    2.2062E+01    1.7596E+01    8.4509E+01    6.3532E+01    2.0208E+01    5.2702E+00    2.2500E+01    7.2931E+00    9.8011E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 2.1954E+02    6.0142E+01    6.7905E+01    2.5464E+01    2.2104E+01    1.7590E+01    8.4509E+01    6.3540E+01    2.0195E+01    5.2906E+00    2.2215E+01    7.4204E+00    9.9092E+00   
 2.2005E+02    6.0132E+01    6.7882E+01    2.5545E+01    2.2200E+01    1.7595E+01    8.4500E+01    6.3535E+01    2.0195E+01    5.2906E+00    2.2317E+01    7.3186E+00    9.9092E+00   
 2.2055E+02    6.0123E+01    6.7872E+01    2.5535E+01    2.2200E+01    1.7612E+01    8.4473E+01    6.3527E+01    2.0179E+01    5.2702E+00    2.2215E+01    7.6087E+00    9.8011E+00   
 2.2105E+02    6.0109E+01    6.7857E+01    2.5655E+01    2.2117E+01    1.7596E+01    8.4459E+01    6.3507E+01    2.0161E+01    5.2702E+00    2.2215E+01    7.3287E+00    9.9092E+00   
 2.2163E+02    6.0099E+01    6.7864E+01    2.5718E+01    2.2130E+01    1.7585E+01    8.4455E+01    6.3507E+01    2.0180E+01    5.2702E+00    2.2215E+01    7.5680E+00    9.9092E+00   
 2.2213E+02    6.0099E+01    6.7849E+01    2.5718E+01    2.2139E+01    1.7573E+01    8.4466E+01    6.3505E+01    2.0175E+01    5.2702E+00    2.2195E+01    7.2982E+00    9.9092E+00   
 2.2263E+02    6.0094E+01    6.7849E+01    2.5565E+01    2.2115E+01    1.7569E+01    8.4466E+01    6.3505E+01    2.0177E+01    5.2702E+00    2.2215E+01    7.5273E+00    1.0016E+01   
 2.2313E+02    6.0081E+01    6.7859E+01    2.5614E+01    2.2115E+01    1.7581E+01    8.4482E+01    6.3496E+01    2.0177E+01    5.2702E+00    2.2195E+01    7.5171E+00    9.9092E+00   
 2.2371E+02    6.0058E+01    6.7850E+01    2.5563E+01    2.2089E+01    1.7596E+01    8.4477E+01    6.3500E+01    2.0176E+01    5.2702E+00    2.2500E+01    7.5222E+00    9.6914E+00   
 2.2421E+02    6.0058E+01    6.7842E+01    2.5514E+01    2.2121E+01    1.7596E+01    8.4490E+01    6.3508E+01    2.0163E+01    5.2702E+00    2.2317E+01    7.4255E+00    9.8011E+00   
 2.2471E+02    6.0065E+01    6.7834E+01    2.5514E+01    2.2081E+01    1.7572E+01    8.4487E+01    6.3508E+01    2.0169E+01    5.2702E+00    2.2215E+01    7.5324E+00    9.9092E+00   
 2.2521E+02    6.0057E+01    6.7834E+01    2.5636E+01    2.2051E+01    1.7584E+01    8.4487E+01    6.3505E+01    2.0164E+01    5.2702E+00    2.2296E+01    7.6087E+00    9.9092E+00   
 2.2579E+02    6.0052E+01    6.7812E+01    2.5719E+01    2.2067E+01    1.7546E+01    8.4444E+01    6.3451E+01    2.0132E+01    5.2702E+00    2.2459E+01    7.6189E+00    9.8011E+00   
 2.2629E+02    6.0038E+01    6.7814E+01    2.5791E+01    2.2084E+01    1.7551E+01    8.4441E+01    6.3463E+01    2.0132E+01    5.2702E+00    2.2500E+01    7.3236E+00    9.8011E+00   
 2.2679E+02    6.0038E+01    6.7828E+01    2.5820E+01    2.2084E+01    1.7551E+01    8.4424E+01    6.3456E+01    2.0141E+01    5.2702E+00    2.2500E+01    7.4815E+00    9.9092E+00   
 2.2729E+02    6.0060E+01    6.7838E+01    2.5841E+01    2.2096E+01    1.7555E+01    8.4436E+01    6.3456E+01    2.0136E+01    5.2702E+00    2.2480E+01    7.5578E+00    9.9092E+00   
 2.2786E+02    6.0055E+01    6.7807E+01    2.5841E+01    2.2008E+01    1.7539E+01    8.4412E+01    6.3466E+01    2.0148E+01    5.2702E+00    2.2378E+01    7.3338E+00    9.8011E+00   
 2.2836E+02    6.0055E+01    6.7807E+01    2.5871E+01    2.2177E+01    1.7557E+01    8.4412E+01    6.3449E+01    2.0135E+01    5.2498E+00    2.2439E+01    7.4713E+00    9.8011E+00   
 2.2886E+02    6.0057E+01    6.7840E+01    2.5893E+01    2.2161E+01    1.7498E+01    8.4395E+01    6.3420E+01    2.0119E+01    5.2702E+00    2.2419E+01    7.5527E+00    9.8011E+00   
 2.2936E+02    6.0025E+01    6.7821E+01    2.5827E+01    2.2161E+01    1.7502E+01    8.4381E+01    6.3416E+01    2.0130E+01    5.2702E+00    2.2195E+01    7.4662E+00    9.9092E+00   
 2.2995E+02    6.0039E+01    6.7840E+01    2.5750E+01    2.2205E+01    1.7502E+01    8.4390E+01    6.3402E+01    2.0115E+01    5.2702E+00    2.2235E+01    7.2931E+00    9.8011E+00   
 2.3045E+02    6.0044E+01    6.7833E+01    2.5703E+01    2.2190E+01    1.7542E+01    8.4388E+01    6.3402E+01    2.0116E+01    5.2702E+00    2.2174E+01    7.5782E+00    9.9092E+00   
 2.3095E+02    6.0027E+01    6.7819E+01    2.5703E+01    2.2166E+01    1.7511E+01    8.4375E+01    6.3384E+01    2.0110E+01    5.2702E+00    2.2296E+01    7.4102E+00    9.8011E+00   
 2.3146E+02    6.0022E+01    6.7819E+01    2.5684E+01    2.2153E+01    1.7507E+01    8.4375E+01    6.3390E+01    2.0096E+01    5.2906E+00    2.2195E+01    7.5476E+00    1.0016E+01   
 2.3203E+02    6.0042E+01    6.7828E+01    2.5686E+01    2.2217E+01    1.7502E+01    8.4375E+01    6.3377E+01    2.0080E+01    5.2906E+00    2.2154E+01    7.5782E+00    9.9092E+00   
 2.3253E+02    6.0021E+01    6.7816E+01    2.5636E+01    2.2217E+01    1.7491E+01    8.4357E+01    6.3355E+01    2.0092E+01    5.2906E+00    2.2317E+01    7.5018E+00    9.9092E+00   
 2.3303E+02    6.0021E+01    6.7823E+01    2.5489E+01    2.2187E+01    1.7491E+01    8.4374E+01    6.3352E+01    2.0082E+01    5.2702E+00    2.2174E+01    7.5273E+00    9.9092E+00   
 2.3353E+02    6.0023E+01    6.7820E+01    2.5512E+01    2.2109E+01    1.7486E+01    8.4337E+01    6.3352E+01    2.0076E+01    5.2906E+00    2.2256E+01    7.6087E+00    1.0016E+01   
 2.3412E+02    6.0012E+01    6.7793E+01    2.5497E+01    2.2149E+01    1.7482E+01    8.4309E+01    6.3358E+01    2.0087E+01    5.2702E+00    2.2235E+01    7.2778E+00    9.6914E+00   
 2.3462E+02    6.0007E+01    6.7793E+01    2.5476E+01    2.2172E+01    1.7512E+01    8.4309E+01    6.3341E+01    2.0080E+01    5.2702E+00    2.2276E+01    7.5018E+00    9.8011E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 2.3512E+02    5.9991E+01    6.7785E+01    2.5454E+01    2.2085E+01    1.7525E+01    8.4324E+01    6.3372E+01    2.0096E+01    5.2702E+00    2.2276E+01    7.3033E+00    9.9092E+00   
 2.3562E+02    5.9991E+01    6.7771E+01    2.5454E+01    2.2085E+01    1.7500E+01    8.4317E+01    6.3366E+01    2.0088E+01    5.2906E+00    2.2296E+01    7.2982E+00    9.6914E+00   
 2.3620E+02    5.9977E+01    6.7772E+01    2.5700E+01    2.2215E+01    1.7516E+01    8.4318E+01    6.3377E+01    2.0122E+01    5.2702E+00    2.2296E+01    7.4764E+00    9.8011E+00   
 2.3670E+02    5.9981E+01    6.7753E+01    2.5981E+01    2.2118E+01    1.7524E+01    8.4313E+01    6.3377E+01    2.0113E+01    5.2906E+00    2.2439E+01    7.5833E+00    9.9092E+00   
 2.3720E+02    5.9959E+01    6.7740E+01    2.5981E+01    2.2098E+01    1.7520E+01    8.4353E+01    6.3370E+01    2.0112E+01    5.2906E+00    2.2317E+01    7.2931E+00    9.9092E+00   
 2.3770E+02    5.9957E+01    6.7740E+01    2.6122E+01    2.2173E+01    1.7526E+01    8.4353E+01    6.3372E+01    2.0133E+01    5.2702E+00    2.2419E+01    7.3491E+00    9.8011E+00   
 2.3829E+02    5.9954E+01    6.7740E+01    2.6095E+01    2.2151E+01    1.7548E+01    8.4364E+01    6.3386E+01    2.0149E+01    5.2702E+00    2.2378E+01    7.3695E+00    1.0016E+01   
 2.3879E+02    5.9952E+01    6.7757E+01    2.6084E+01    2.2151E+01    1.7553E+01    8.4350E+01    6.3384E+01    2.0141E+01    5.2702E+00    2.2398E+01    7.2829E+00    9.9092E+00   
 2.3929E+02    5.9938E+01    6.7749E+01    2.6222E+01    2.2142E+01    1.7553E+01    8.4346E+01    6.3373E+01    2.0128E+01    5.2702E+00    2.2358E+01    7.5985E+00    9.9092E+00   
 2.3979E+02    5.9939E+01    6.7716E+01    2.6222E+01    2.2160E+01    1.7571E+01    8.4328E+01    6.3373E+01    2.0137E+01    5.2702E+00    2.2378E+01    7.3033E+00    9.9092E+00   
 2.4036E+02    5.9915E+01    6.7705E+01    2.6230E+01    2.2134E+01    1.7554E+01    8.4307E+01    6.3384E+01    2.0126E+01    5.2702E+00    2.2419E+01    7.2778E+00    1.0016E+01   
 2.4086E+02    5.9927E+01    6.7705E+01    2.6170E+01    2.2067E+01    1.7531E+01    8.4307E+01    6.3377E+01    2.0126E+01    5.2702E+00    2.2256E+01    7.2778E+00    9.9092E+00   
 2.4136E+02    5.9912E+01    6.7700E+01    2.5849E+01    2.2067E+01    1.7526E+01    8.4287E+01    6.3386E+01    2.0126E+01    5.2702E+00    2.2296E+01    7.5578E+00    1.0016E+01   
 2.4186E+02    5.9912E+01    6.7702E+01    2.5700E+01    2.2135E+01    1.7526E+01    8.4282E+01    6.3375E+01    2.0127E+01    5.2702E+00    2.2358E+01    7.2880E+00    9.9092E+00   
 2.4246E+02    5.9882E+01    6.7685E+01    2.5570E+01    2.2159E+01    1.7522E+01    8.4297E+01    6.3361E+01    2.0148E+01    5.2702E+00    2.2235E+01    7.5884E+00    9.9092E+00   
