# Run number  6 on Tue 2026-05-26T14:05:55 BST
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 6.5759E+01    5.8634E+01    6.7734E+01    2.5687E+01    2.2584E+01    1.7752E+01    8.4133E+01    6.2819E+01    2.0284E+01    5.3315E+00    2.2113E+01    7.3236E+00    8.3552E+00   
 6.6262E+01    5.8646E+01    6.7736E+01    2.5694E+01    2.2653E+01    1.7792E+01    8.4160E+01    6.2821E+01    2.0284E+01    5.3315E+00    2.2358E+01    7.3287E+00    8.3552E+00   
 6.6764E+01    5.8653E+01    6.7736E+01    2.5694E+01    2.2673E+01    1.7816E+01    8.4173E+01    6.2834E+01    2.0274E+01    5.3111E+00    2.2256E+01    7.3135E+00    8.2188E+00   
 6.7356E+01    5.8645E+01    6.7733E+01    2.5649E+01    2.2634E+01    1.7789E+01    8.4192E+01    6.2828E+01    2.0258E+01    5.3111E+00    2.2215E+01    7.3236E+00    8.7472E+00   
 6.7859E+01    5.8650E+01    6.7748E+01    2.5649E+01    2.2665E+01    1.7789E+01    8.4190E+01    6.2828E+01    2.0239E+01    5.3111E+00    2.2358E+01    7.4306E+00    8.2188E+00   
 6.8361E+01    5.8650E+01    6.7765E+01    2.5674E+01    2.2611E+01    1.7739E+01    8.4204E+01    6.2842E+01    2.0240E+01    5.3315E+00    2.2134E+01    7.3084E+00    7.9360E+00   
 6.8863E+01    5.8671E+01    6.7775E+01    2.5709E+01    2.2611E+01    1.7759E+01    8.4204E+01    6.2837E+01    2.0214E+01    5.3315E+00    2.2174E+01    7.6189E+00    8.2188E+00   
 6.9426E+01    5.8683E+01    6.7776E+01    2.5722E+01    2.2660E+01    1.7738E+01    8.4192E+01    6.2823E+01    2.0214E+01    5.3111E+00    2.2174E+01    7.5476E+00    8.2188E+00   
 6.9928E+01    5.8684E+01    6.7776E+01    2.5749E+01    2.2604E+01    1.7796E+01    8.4219E+01    6.2841E+01    2.0230E+01    5.3315E+00    2.2378E+01    7.3389E+00    8.2188E+00   
 7.0430E+01    5.8693E+01    6.7795E+01    2.5749E+01    2.2516E+01    1.7796E+01    8.4255E+01    6.2841E+01    2.0220E+01    5.3111E+00    2.2296E+01    7.3491E+00    8.2188E+00   
 7.0933E+01    5.8678E+01    6.7797E+01    2.5721E+01    2.2533E+01    1.7808E+01    8.4243E+01    6.2841E+01    2.0196E+01    5.3315E+00    2.2195E+01    7.3084E+00    8.4887E+00   
 7.1522E+01    5.8676E+01    6.7778E+01    2.5704E+01    2.2536E+01    1.7852E+01    8.4246E+01    6.2830E+01    2.0188E+01    5.3315E+00    2.2419E+01    7.5018E+00    8.0791E+00   
 7.2024E+01    5.8664E+01    6.7798E+01    2.5804E+01    2.2536E+01    1.7866E+01    8.4246E+01    6.2830E+01    2.0180E+01    5.3111E+00    2.2134E+01    7.3287E+00    8.0791E+00   
 7.2527E+01    5.8682E+01    6.7798E+01    2.5998E+01    2.2561E+01    1.7837E+01    8.4241E+01    6.2820E+01    2.0164E+01    5.3315E+00    2.2378E+01    7.3338E+00    8.6193E+00   
 7.3029E+01    5.8687E+01    6.7797E+01    2.6029E+01    2.2478E+01    1.7825E+01    8.4241E+01    6.2805E+01    2.0146E+01    5.3111E+00    2.2276E+01    7.4815E+00    8.3552E+00   
 7.3594E+01    5.8688E+01    6.7814E+01    2.6029E+01    2.2483E+01    1.7809E+01    8.4214E+01    6.2796E+01    2.0138E+01    5.3315E+00    2.2276E+01    7.6138E+00    8.3552E+00   
 7.4097E+01    5.8688E+01    6.7810E+01    2.6126E+01    2.2564E+01    1.7810E+01    8.4217E+01    6.2796E+01    2.0110E+01    5.3111E+00    2.2439E+01    7.4102E+00    8.4887E+00   
 7.4599E+01    5.8674E+01    6.7817E+01    2.6021E+01    2.2505E+01    1.7794E+01    8.4194E+01    6.2774E+01    2.0105E+01    5.3111E+00    2.2235E+01    7.4102E+00    8.3552E+00   
 7.5101E+01    5.8681E+01    6.7826E+01    2.5962E+01    2.2505E+01    1.7748E+01    8.4194E+01    6.2776E+01    2.0088E+01    5.2906E+00    2.2378E+01    7.3338E+00    8.2188E+00   
 7.5715E+01    5.8702E+01    6.7852E+01    2.5856E+01    2.2508E+01    1.7740E+01    8.4212E+01    6.2790E+01    2.0104E+01    5.3111E+00    2.2337E+01    7.5731E+00    8.4887E+00   
 7.6217E+01    5.8695E+01    6.7852E+01    2.5799E+01    2.2498E+01    1.7719E+01    8.4206E+01    6.2803E+01    2.0110E+01    5.2906E+00    2.2419E+01    7.6393E+00    8.0791E+00   
 7.6719E+01    5.8697E+01    6.7847E+01    2.5799E+01    2.2485E+01    1.7719E+01    8.4218E+01    6.2783E+01    2.0125E+01    5.2906E+00    2.2317E+01    7.3949E+00    8.2188E+00   
 7.7222E+01    5.8697E+01    6.7858E+01    2.5838E+01    2.2509E+01    1.7693E+01    8.4221E+01    6.2783E+01    2.0115E+01    5.3111E+00    2.2276E+01    7.5782E+00    8.3552E+00   
 7.7790E+01    5.8713E+01    6.7872E+01    2.5860E+01    2.2521E+01    1.7680E+01    8.4227E+01    6.2795E+01    2.0104E+01    5.3111E+00    2.2358E+01    7.4916E+00    8.0791E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 7.8295E+01    5.8708E+01    6.7890E+01    2.5881E+01    2.2521E+01    1.7714E+01    8.4227E+01    6.2797E+01    2.0106E+01    5.3111E+00    2.2276E+01    7.3236E+00    8.3552E+00   
 7.8801E+01    5.8715E+01    6.7904E+01    2.5884E+01    2.2605E+01    1.7766E+01    8.4240E+01    6.2806E+01    2.0106E+01    5.3111E+00    2.2439E+01    7.4866E+00    8.3552E+00   
 7.9303E+01    5.8726E+01    6.7897E+01    2.5891E+01    2.2670E+01    1.7815E+01    8.4236E+01    6.2794E+01    2.0108E+01    5.3315E+00    2.2174E+01    7.3186E+00    8.2188E+00   
 7.9883E+01    5.8741E+01    6.7907E+01    2.5891E+01    2.2554E+01    1.7815E+01    8.4250E+01    6.2798E+01    2.0115E+01    5.3315E+00    2.2358E+01    7.3236E+00    8.3552E+00   
 8.0386E+01    5.8741E+01    6.7905E+01    2.5859E+01    2.2567E+01    1.7921E+01    8.4245E+01    6.2798E+01    2.0076E+01    5.3111E+00    2.2459E+01    7.3338E+00    8.2188E+00   
 8.0888E+01    5.8752E+01    6.7906E+01    2.5854E+01    2.2644E+01    1.8043E+01    8.4262E+01    6.2815E+01    2.0088E+01    5.3111E+00    2.2256E+01    7.3338E+00    8.2188E+00   
 8.1390E+01    5.8744E+01    6.7913E+01    2.5887E+01    2.2644E+01    1.7992E+01    8.4262E+01    6.2834E+01    2.0099E+01    5.2906E+00    2.2337E+01    7.5324E+00    8.2188E+00   
 8.1956E+01    5.8743E+01    6.7913E+01    2.5865E+01    2.2631E+01    1.7960E+01    8.4250E+01    6.2819E+01    2.0099E+01    5.3111E+00    2.2296E+01    7.3440E+00    8.2188E+00   
 8.2458E+01    5.8756E+01    6.7905E+01    2.5891E+01    2.2535E+01    1.7951E+01    8.4269E+01    6.2824E+01    2.0107E+01    5.3111E+00    2.2378E+01    7.3236E+00    8.4887E+00   
 8.2960E+01    5.8759E+01    6.7914E+01    2.5891E+01    2.2550E+01    1.7967E+01    8.4287E+01    6.2839E+01    2.0134E+01    5.3111E+00    2.2459E+01    7.3287E+00    7.9360E+00   
 8.3463E+01    5.8759E+01    6.7931E+01    2.6119E+01    2.2577E+01    1.8003E+01    8.4302E+01    6.2832E+01    2.0127E+01    5.3111E+00    2.2398E+01    7.6240E+00    8.2188E+00   
 8.4071E+01    5.8769E+01    6.7925E+01    2.6018E+01    2.2592E+01    1.7997E+01    8.4334E+01    6.2832E+01    2.0144E+01    5.3111E+00    2.2480E+01    7.3338E+00    8.2188E+00   
 8.4573E+01    5.8781E+01    6.7918E+01    2.5910E+01    2.2592E+01    1.8019E+01    8.4334E+01    6.2837E+01    2.0134E+01    5.3111E+00    2.2398E+01    7.6596E+00    8.3552E+00   
 8.5075E+01    5.8769E+01    6.7918E+01    2.5989E+01    2.2572E+01    1.8080E+01    8.4322E+01    6.2870E+01    2.0134E+01    5.3111E+00    2.2439E+01    7.3338E+00    8.3552E+00   
 8.5578E+01    5.8781E+01    6.7914E+01    2.5989E+01    2.2635E+01    1.8080E+01    8.4345E+01    6.2879E+01    2.0169E+01    5.3111E+00    2.2195E+01    7.4662E+00    8.3552E+00   
 8.6156E+01    5.8790E+01    6.7923E+01    2.5877E+01    2.2625E+01    1.8096E+01    8.4372E+01    6.2901E+01    2.0184E+01    5.3111E+00    2.2439E+01    7.3389E+00    8.3552E+00   
 8.6659E+01    5.8790E+01    6.7933E+01    2.5785E+01    2.2642E+01    1.8030E+01    8.4380E+01    6.2901E+01    2.0240E+01    5.3111E+00    2.2500E+01    7.3287E+00    8.4887E+00   
 8.7161E+01    5.8788E+01    6.7924E+01    2.5727E+01    2.2631E+01    1.8024E+01    8.4369E+01    6.2923E+01    2.0245E+01    5.3111E+00    2.2480E+01    7.3593E+00    8.0791E+00   
 8.7664E+01    5.8802E+01    6.7917E+01    2.5714E+01    2.2631E+01    1.8040E+01    8.4369E+01    6.2928E+01    2.0245E+01    5.3111E+00    2.2480E+01    7.6444E+00    8.6193E+00   
 8.8237E+01    5.8802E+01    6.7917E+01    2.5754E+01    2.2642E+01    1.8031E+01    8.4375E+01    6.2937E+01    2.0263E+01    5.3111E+00    2.2480E+01    7.6495E+00    8.0791E+00   
 8.8739E+01    5.8805E+01    6.7925E+01    2.5783E+01    2.2731E+01    1.8057E+01    8.4383E+01    6.2952E+01    2.0268E+01    5.3111E+00    2.2459E+01    7.5884E+00    8.0791E+00   
 8.9241E+01    5.8817E+01    6.7927E+01    2.5783E+01    2.2713E+01    1.8057E+01    8.4375E+01    6.2952E+01    2.0283E+01    5.3111E+00    2.2419E+01    7.3542E+00    8.2188E+00   
 8.9747E+01    5.8832E+01    6.7953E+01    2.5779E+01    2.2657E+01    1.8162E+01    8.4395E+01    6.2982E+01    2.0299E+01    5.3315E+00    2.2439E+01    7.6444E+00    8.4887E+00   
 9.0309E+01    5.8811E+01    6.7957E+01    2.5781E+01    2.2737E+01    1.8163E+01    8.4370E+01    6.2998E+01    2.0325E+01    5.3111E+00    2.2215E+01    7.4916E+00    8.2188E+00   
 9.0811E+01    5.8834E+01    6.7958E+01    2.5824E+01    2.2737E+01    1.8104E+01    8.4384E+01    6.3028E+01    2.0341E+01    5.3111E+00    2.2276E+01    7.4815E+00    8.2188E+00   
 9.1314E+01    5.8842E+01    6.7958E+01    2.5815E+01    2.2670E+01    1.8082E+01    8.4386E+01    6.3035E+01    2.0359E+01    5.3111E+00    2.2215E+01    7.3338E+00    8.3552E+00   
 9.1816E+01    5.8853E+01    6.7975E+01    2.5831E+01    2.2728E+01    1.8082E+01    8.4396E+01    6.3062E+01    2.0379E+01    5.3111E+00    2.2419E+01    7.3287E+00    8.0791E+00   
 9.2405E+01    5.8857E+01    6.7972E+01    2.5837E+01    2.2712E+01    1.8114E+01    8.4389E+01    6.3062E+01    2.0400E+01    5.3111E+00    2.2337E+01    7.5731E+00    8.3552E+00   
 9.2908E+01    5.8857E+01    6.7972E+01    2.5868E+01    2.2674E+01    1.8102E+01    8.4394E+01    6.3069E+01    2.0401E+01    5.3111E+00    2.2337E+01    7.6291E+00    8.3552E+00   
 9.3410E+01    5.8871E+01    6.7989E+01    2.5831E+01    2.2674E+01    1.8075E+01    8.4394E+01    6.3081E+01    2.0422E+01    5.3315E+00    2.2174E+01    7.4407E+00    8.4887E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 9.3912E+01    5.8870E+01    6.7989E+01    2.5779E+01    2.2784E+01    1.8061E+01    8.4406E+01    6.3099E+01    2.0422E+01    5.3111E+00    2.2480E+01    7.3491E+00    8.2188E+00   
 9.4501E+01    5.8874E+01    6.7989E+01    2.5807E+01    2.2743E+01    1.8025E+01    8.4432E+01    6.3128E+01    2.0463E+01    5.3111E+00    2.2500E+01    7.5935E+00    8.0791E+00   
 9.5007E+01    5.8888E+01    6.8013E+01    2.5787E+01    2.2790E+01    1.8001E+01    8.4461E+01    6.3124E+01    2.0474E+01    5.3315E+00    2.2317E+01    7.6189E+00    8.2188E+00   
 9.5510E+01    5.8888E+01    6.8007E+01    2.5787E+01    2.2824E+01    1.8001E+01    8.4483E+01    6.3124E+01    2.0476E+01    5.3315E+00    2.2317E+01    7.3695E+00    8.2188E+00   
 9.6012E+01    5.8903E+01    6.8016E+01    2.5752E+01    2.2745E+01    1.8036E+01    8.4510E+01    6.3146E+01    2.0499E+01    5.3315E+00    2.2358E+01    7.3949E+00    8.2188E+00   
 9.6622E+01    5.8894E+01    6.8020E+01    2.5816E+01    2.2733E+01    1.8074E+01    8.4544E+01    6.3174E+01    2.0517E+01    5.3315E+00    2.2276E+01    7.5476E+00    8.2188E+00   
 9.7125E+01    5.8911E+01    6.8026E+01    2.5810E+01    2.2749E+01    1.8124E+01    8.4558E+01    6.3187E+01    2.0553E+01    5.3111E+00    2.2296E+01    7.6596E+00    8.2188E+00   
 9.7627E+01    5.8923E+01    6.8026E+01    2.5603E+01    2.2720E+01    1.8144E+01    8.4582E+01    6.3193E+01    2.0553E+01    5.3315E+00    2.2480E+01    7.6596E+00    8.2188E+00   
 9.8130E+01    5.8933E+01    6.8030E+01    2.5603E+01    2.2761E+01    1.8144E+01    8.4586E+01    6.3205E+01    2.0537E+01    5.3315E+00    2.2500E+01    7.5731E+00    8.2188E+00   
 9.8694E+01    5.8933E+01    6.8044E+01    2.5490E+01    2.2736E+01    1.8148E+01    8.4602E+01    6.3205E+01    2.0531E+01    5.3315E+00    2.2276E+01    7.3389E+00    8.2188E+00   
 9.9196E+01    5.8933E+01    6.8035E+01    2.5531E+01    2.2845E+01    1.8095E+01    8.4607E+01    6.3221E+01    2.0545E+01    5.3111E+00    2.2358E+01    7.3389E+00    8.0791E+00   
 9.9699E+01    5.8944E+01    6.8042E+01    2.5542E+01    2.2845E+01    1.8038E+01    8.4607E+01    6.3241E+01    2.0551E+01    5.3111E+00    2.2317E+01    7.6545E+00    8.0791E+00   
 1.0020E+02    5.8951E+01    6.8042E+01    2.5679E+01    2.2762E+01    1.7994E+01    8.4598E+01    6.3243E+01    2.0551E+01    5.3315E+00    2.2541E+01    7.3440E+00    8.4887E+00   
 1.0079E+02    5.8953E+01    6.8058E+01    2.5738E+01    2.2760E+01    1.7994E+01    8.4578E+01    6.3256E+01    2.0569E+01    5.3315E+00    2.2500E+01    7.3389E+00    8.2188E+00   
 1.0129E+02    5.8944E+01    6.8063E+01    2.5738E+01    2.2769E+01    1.7994E+01    8.4572E+01    6.3267E+01    2.0578E+01    5.3315E+00    2.2500E+01    7.4000E+00    8.3552E+00   
 1.0180E+02    5.8944E+01    6.8070E+01    2.5767E+01    2.2760E+01    1.7994E+01    8.4583E+01    6.3267E+01    2.0576E+01    5.3315E+00    2.2459E+01    7.6291E+00    8.2188E+00   
 1.0230E+02    5.8970E+01    6.8063E+01    2.5811E+01    2.2743E+01    1.7996E+01    8.4590E+01    6.3269E+01    2.0576E+01    5.3315E+00    2.2378E+01    7.6240E+00    8.2188E+00   
 1.0286E+02    5.8971E+01    6.8079E+01    2.5906E+01    2.2743E+01    1.7954E+01    8.4591E+01    6.3260E+01    2.0558E+01    5.3315E+00    2.2317E+01    7.3542E+00    8.2188E+00   
 1.0337E+02    5.8976E+01    6.8060E+01    2.5989E+01    2.2676E+01    1.7963E+01    8.4591E+01    6.3274E+01    2.0558E+01    5.3315E+00    2.2296E+01    7.3491E+00    8.2188E+00   
 1.0387E+02    5.8965E+01    6.8046E+01    2.5970E+01    2.2725E+01    1.7969E+01    8.4578E+01    6.3270E+01    2.0542E+01    5.3315E+00    2.2235E+01    7.6647E+00    8.4887E+00   
 1.0437E+02    5.8973E+01    6.8076E+01    2.5970E+01    2.2765E+01    1.7969E+01    8.4589E+01    6.3271E+01    2.0520E+01    5.3315E+00    2.2439E+01    7.4713E+00    8.4887E+00   
 1.0496E+02    5.8985E+01    6.8086E+01    2.5986E+01    2.2741E+01    1.7958E+01    8.4578E+01    6.3271E+01    2.0518E+01    5.3111E+00    2.2480E+01    7.6647E+00    8.2188E+00   
 1.0546E+02    5.8985E+01    6.8082E+01    2.5981E+01    2.2809E+01    1.7953E+01    8.4604E+01    6.3272E+01    2.0525E+01    5.3315E+00    2.2378E+01    7.3644E+00    8.2188E+00   
 1.0597E+02    5.8990E+01    6.8083E+01    2.5953E+01    2.2809E+01    1.7917E+01    8.4590E+01    6.3268E+01    2.0514E+01    5.3315E+00    2.2235E+01    7.3440E+00    8.6193E+00   
 1.0648E+02    5.9000E+01    6.8083E+01    2.5959E+01    2.2730E+01    1.7900E+01    8.4591E+01    6.3275E+01    2.0514E+01    5.3315E+00    2.2378E+01    7.5426E+00    8.2188E+00   
 1.0703E+02    5.9018E+01    6.8088E+01    2.5974E+01    2.2768E+01    1.7920E+01    8.4633E+01    6.3272E+01    2.0508E+01    5.3315E+00    2.2317E+01    7.3389E+00    8.4887E+00   
 1.0753E+02    5.9013E+01    6.8095E+01    2.5974E+01    2.2793E+01    1.7920E+01    8.4622E+01    6.3291E+01    2.0507E+01    5.3315E+00    2.2378E+01    7.3949E+00    8.2188E+00   
 1.0804E+02    5.9028E+01    6.8113E+01    2.5996E+01    2.2667E+01    1.7905E+01    8.4603E+01    6.3276E+01    2.0496E+01    5.3315E+00    2.2500E+01    7.6444E+00    8.4887E+00   
 1.0854E+02    5.9017E+01    6.8120E+01    2.5987E+01    2.2663E+01    1.7913E+01    8.4629E+01    6.3283E+01    2.0460E+01    5.3315E+00    2.2561E+01    7.4153E+00    8.3552E+00   
 1.0911E+02    5.9041E+01    6.8134E+01    2.5994E+01    2.2663E+01    1.7915E+01    8.4615E+01    6.3256E+01    2.0425E+01    5.3315E+00    2.2541E+01    7.5578E+00    8.3552E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 1.0961E+02    5.9044E+01    6.8134E+01    2.6034E+01    2.2728E+01    1.7915E+01    8.4618E+01    6.3281E+01    2.0425E+01    5.3315E+00    2.2378E+01    7.6800E+00    8.3552E+00   
 1.1012E+02    5.9035E+01    6.8134E+01    2.5946E+01    2.2661E+01    1.7887E+01    8.4621E+01    6.3270E+01    2.0426E+01    5.3315E+00    2.2419E+01    7.3644E+00    8.0791E+00   
 1.1062E+02    5.9029E+01    6.8137E+01    2.5946E+01    2.2723E+01    1.7887E+01    8.4596E+01    6.3270E+01    2.0402E+01    5.3315E+00    2.2643E+01    7.3695E+00    8.3552E+00   
 1.1118E+02    5.9029E+01    6.8147E+01    2.5912E+01    2.2695E+01    1.7851E+01    8.4590E+01    6.3256E+01    2.0384E+01    5.3315E+00    2.2561E+01    7.4306E+00    8.3552E+00   
 1.1169E+02    5.9034E+01    6.8162E+01    2.5903E+01    2.2551E+01    1.7851E+01    8.4607E+01    6.3255E+01    2.0384E+01    5.3315E+00    2.2500E+01    7.6342E+00    8.3552E+00   
 1.1219E+02    5.9065E+01    6.8151E+01    2.5921E+01    2.2551E+01    1.7874E+01    8.4607E+01    6.3255E+01    2.0384E+01    5.3315E+00    2.2398E+01    7.6495E+00    8.2188E+00   
 1.1269E+02    5.9044E+01    6.8151E+01    2.5938E+01    2.2687E+01    1.7864E+01    8.4616E+01    6.3254E+01    2.0374E+01    5.3111E+00    2.2358E+01    7.6545E+00    8.3552E+00   
 1.1328E+02    5.9059E+01    6.8179E+01    2.5994E+01    2.2677E+01    1.7838E+01    8.4607E+01    6.3243E+01    2.0363E+01    5.3315E+00    2.2581E+01    7.3695E+00    8.2188E+00   
 1.1378E+02    5.9051E+01    6.8184E+01    2.5994E+01    2.2561E+01    1.7838E+01    8.4618E+01    6.3243E+01    2.0366E+01    5.3315E+00    2.2643E+01    7.6851E+00    8.4887E+00   
 1.1429E+02    5.9051E+01    6.8182E+01    2.6048E+01    2.2639E+01    1.7861E+01    8.4625E+01    6.3257E+01    2.0376E+01    5.3315E+00    2.2581E+01    7.3796E+00    8.3552E+00   
 1.1479E+02    5.9059E+01    6.8189E+01    2.6083E+01    2.2639E+01    1.7889E+01    8.4625E+01    6.3268E+01    2.0339E+01    5.3315E+00    2.2480E+01    7.3796E+00    8.3552E+00   
 1.1536E+02    5.9062E+01    6.8185E+01    2.6173E+01    2.2618E+01    1.7877E+01    8.4636E+01    6.3263E+01    2.0350E+01    5.3315E+00    2.2520E+01    7.6800E+00    7.9360E+00   
 1.1586E+02    5.9066E+01    6.8185E+01    2.6132E+01    2.2631E+01    1.7906E+01    8.4669E+01    6.3251E+01    2.0350E+01    5.3315E+00    2.2581E+01    7.3796E+00    8.3552E+00   
 1.1637E+02    5.9093E+01    6.8210E+01    2.6132E+01    2.2692E+01    1.7906E+01    8.4675E+01    6.3260E+01    2.0338E+01    5.3315E+00    2.2643E+01    7.6902E+00    8.0791E+00   
 1.1687E+02    5.9093E+01    6.8203E+01    2.6237E+01    2.2680E+01    1.7918E+01    8.4666E+01    6.3260E+01    2.0345E+01    5.3315E+00    2.2480E+01    7.5222E+00    8.4887E+00   
 1.1747E+02    5.9088E+01    6.8210E+01    2.6174E+01    2.2710E+01    1.7909E+01    8.4677E+01    6.3253E+01    2.0323E+01    5.3111E+00    2.2480E+01    7.6495E+00    8.0791E+00   
 1.1797E+02    5.9107E+01    6.8217E+01    2.6181E+01    2.2669E+01    1.7867E+01    8.4656E+01    6.3228E+01    2.0313E+01    5.3315E+00    2.2439E+01    7.3593E+00    8.4887E+00   
 1.1848E+02    5.9094E+01    6.8230E+01    2.6294E+01    2.2669E+01    1.7843E+01    8.4656E+01    6.3239E+01    2.0305E+01    5.3315E+00    2.2480E+01    7.3644E+00    8.2188E+00   
 1.1898E+02    5.9104E+01    6.8230E+01    2.6203E+01    2.2717E+01    1.7838E+01    8.4657E+01    6.3235E+01    2.0305E+01    5.3315E+00    2.2520E+01    7.6240E+00    8.2188E+00   
 1.1955E+02    5.9099E+01    6.8229E+01    2.6050E+01    2.2659E+01    1.7892E+01    8.4665E+01    6.3229E+01    2.0291E+01    5.3519E+00    2.2520E+01    7.3644E+00    8.2188E+00   
 1.2005E+02    5.9119E+01    6.8231E+01    2.6050E+01    2.2668E+01    1.7892E+01    8.4661E+01    6.3237E+01    2.0295E+01    5.3315E+00    2.2337E+01    7.3644E+00    8.3552E+00   
 1.2055E+02    5.9119E+01    6.8236E+01    2.5971E+01    2.2619E+01    1.7932E+01    8.4675E+01    6.3237E+01    2.0293E+01    5.3315E+00    2.2622E+01    7.3695E+00    8.4887E+00   
 1.2105E+02    5.9119E+01    6.8245E+01    2.5903E+01    2.2619E+01    1.7960E+01    8.4675E+01    6.3238E+01    2.0263E+01    5.3315E+00    2.2602E+01    7.4102E+00    8.2188E+00   
 1.2164E+02    5.9128E+01    6.8264E+01    2.5909E+01    2.2567E+01    1.7951E+01    8.4684E+01    6.3246E+01    2.0265E+01    5.3111E+00    2.2419E+01    7.3695E+00    8.4887E+00   
 1.2214E+02    5.9111E+01    6.8250E+01    2.5910E+01    2.2556E+01    1.7954E+01    8.4691E+01    6.3226E+01    2.0265E+01    5.3315E+00    2.2337E+01    7.5680E+00    8.3552E+00   
 1.2265E+02    5.9113E+01    6.8236E+01    2.5910E+01    2.2573E+01    1.7954E+01    8.4692E+01    6.3222E+01    2.0261E+01    5.3315E+00    2.2643E+01    7.3695E+00    8.2188E+00   
 1.2315E+02    5.9098E+01    6.8245E+01    2.5887E+01    2.2626E+01    1.7959E+01    8.4691E+01    6.3222E+01    2.0262E+01    5.3315E+00    2.2337E+01    7.6902E+00    8.2188E+00   
 1.2371E+02    5.9116E+01    6.8239E+01    2.5930E+01    2.2609E+01    1.7926E+01    8.4698E+01    6.3227E+01    2.0255E+01    5.3315E+00    2.2500E+01    7.4764E+00    8.4887E+00   
 1.2422E+02    5.9115E+01    6.8246E+01    2.5895E+01    2.2609E+01    1.7891E+01    8.4698E+01    6.3228E+01    2.0259E+01    5.3315E+00    2.2378E+01    7.6800E+00    8.4887E+00   
 1.2472E+02    5.9119E+01    6.8246E+01    2.5967E+01    2.2644E+01    1.7871E+01    8.4711E+01    6.3206E+01    2.0259E+01    5.3111E+00    2.2419E+01    7.5222E+00    8.3552E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 1.2522E+02    5.9122E+01    6.8259E+01    2.5978E+01    2.2681E+01    1.7870E+01    8.4707E+01    6.3220E+01    2.0256E+01    5.3315E+00    2.2683E+01    7.3796E+00    8.2188E+00   
 1.2581E+02    5.9123E+01    6.8267E+01    2.5917E+01    2.2661E+01    1.7870E+01    8.4716E+01    6.3218E+01    2.0256E+01    5.3315E+00    2.2378E+01    7.3746E+00    8.0791E+00   
 1.2631E+02    5.9114E+01    6.8266E+01    2.5917E+01    2.2681E+01    1.7871E+01    8.4696E+01    6.3204E+01    2.0221E+01    5.3315E+00    2.2439E+01    7.6698E+00    8.3552E+00   
 1.2682E+02    5.9114E+01    6.8274E+01    2.5893E+01    2.2694E+01    1.7913E+01    8.4685E+01    6.3205E+01    2.0227E+01    5.3111E+00    2.2602E+01    7.4866E+00    8.4887E+00   
 1.2732E+02    5.9139E+01    6.8275E+01    2.6037E+01    2.2709E+01    1.7885E+01    8.4671E+01    6.3192E+01    2.0201E+01    5.3315E+00    2.2643E+01    7.3796E+00    8.4887E+00   
 1.2788E+02    5.9151E+01    6.8299E+01    2.5995E+01    2.2782E+01    1.7904E+01    8.4664E+01    6.3195E+01    2.0201E+01    5.3315E+00    2.2561E+01    7.4204E+00    8.4887E+00   
 1.2839E+02    5.9132E+01    6.8284E+01    2.5937E+01    2.2720E+01    1.7946E+01    8.4667E+01    6.3194E+01    2.0214E+01    5.3111E+00    2.2643E+01    7.3746E+00    8.3552E+00   
 1.2889E+02    5.9150E+01    6.8278E+01    2.5937E+01    2.2657E+01    1.7946E+01    8.4683E+01    6.3192E+01    2.0210E+01    5.3315E+00    2.2358E+01    7.6545E+00    8.3552E+00   
 1.2940E+02    5.9135E+01    6.8277E+01    2.5860E+01    2.2684E+01    1.7984E+01    8.4695E+01    6.3192E+01    2.0210E+01    5.3315E+00    2.2378E+01    7.4255E+00    8.2188E+00   
 1.2999E+02    5.9142E+01    6.8276E+01    2.5814E+01    2.2652E+01    1.7984E+01    8.4701E+01    6.3215E+01    2.0230E+01    5.3315E+00    2.2561E+01    7.3898E+00    8.6193E+00   
 1.3049E+02    5.9147E+01    6.8289E+01    2.5865E+01    2.2652E+01    1.8023E+01    8.4701E+01    6.3226E+01    2.0234E+01    5.3315E+00    2.2622E+01    7.4000E+00    8.2188E+00   
 1.3100E+02    5.9141E+01    6.8275E+01    2.5841E+01    2.2611E+01    1.8050E+01    8.4691E+01    6.3247E+01    2.0250E+01    5.3111E+00    2.2500E+01    7.3593E+00    8.6193E+00   
 1.3150E+02    5.9134E+01    6.8275E+01    2.5985E+01    2.2658E+01    1.8047E+01    8.4720E+01    6.3255E+01    2.0253E+01    5.3315E+00    2.2419E+01    7.6393E+00    8.2188E+00   
