# Run number  1 on Fri 2026-05-15T12:05:34 BST
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 1.7915E+02    2.0793E+01    2.0872E+01    2.1292E+01    2.1911E+01    2.0626E+01    2.0862E+01    2.0733E+01    2.0399E+01    6.0048E+00    6.0899E+00    0.0000E+00    8.4395E+00   
 1.7965E+02    2.0802E+01    2.0867E+01    2.1296E+01    2.1894E+01    2.0616E+01    2.0883E+01    2.0719E+01    2.0390E+01    6.0048E+00    6.0696E+00    0.0000E+00    8.4645E+00   
 1.8023E+02    2.0774E+01    2.0838E+01    2.1279E+01    2.1890E+01    2.0622E+01    2.0883E+01    2.0742E+01    2.0411E+01    6.0048E+00    6.0899E+00    0.0000E+00    8.3894E+00   
 1.8073E+02    2.0776E+01    2.0838E+01    2.1296E+01    2.1890E+01    2.0614E+01    2.0883E+01    2.0745E+01    2.0411E+01    6.0048E+00    6.0899E+00    0.0000E+00    8.4395E+00   
 1.8123E+02    2.0788E+01    2.0841E+01    2.1382E+01    2.1907E+01    2.0602E+01    2.0872E+01    2.0746E+01    2.0410E+01    6.0048E+00    6.0899E+00    0.0000E+00    8.4395E+00   
 1.8173E+02    2.0788E+01    2.0830E+01    2.1475E+01    2.1946E+01    2.0613E+01    2.0879E+01    2.0736E+01    2.0419E+01    6.0048E+00    6.0696E+00    0.0000E+00    8.4395E+00   
 1.8230E+02    2.0786E+01    2.0849E+01    2.1490E+01    2.1927E+01    2.0613E+01    2.0885E+01    2.0736E+01    2.0416E+01    6.0048E+00    6.0899E+00    0.0000E+00    8.4645E+00   
 1.8280E+02    2.0785E+01    2.0841E+01    2.1607E+01    2.1953E+01    2.0641E+01    2.0900E+01    2.0757E+01    2.0422E+01    6.0048E+00    6.0899E+00    0.0000E+00    8.4145E+00   
 1.8330E+02    2.0774E+01    2.0841E+01    2.1627E+01    2.1966E+01    2.0643E+01    2.0886E+01    2.0763E+01    2.0441E+01    6.0048E+00    6.0899E+00    0.0000E+00    8.4395E+00   
 1.8381E+02    2.0802E+01    2.0853E+01    2.1624E+01    2.1982E+01    2.0636E+01    2.0886E+01    2.0770E+01    2.0441E+01    6.0048E+00    6.0899E+00    0.0000E+00    8.3894E+00   
 1.8437E+02    2.0794E+01    2.0864E+01    2.1621E+01    2.1951E+01    2.0613E+01    2.0890E+01    2.0750E+01    2.0412E+01    6.0048E+00    6.0899E+00    0.0000E+00    8.4395E+00   
 1.8487E+02    2.0794E+01    2.0867E+01    2.1633E+01    2.1945E+01    2.0631E+01    2.0895E+01    2.0766E+01    2.0441E+01    6.0048E+00    6.0899E+00    0.0000E+00    8.4145E+00   
 1.8537E+02    2.0784E+01    2.0850E+01    2.1633E+01    2.1818E+01    2.0631E+01    2.0898E+01    2.0769E+01    2.0435E+01    6.0048E+00    6.0899E+00    0.0000E+00    8.4145E+00   
 1.8588E+02    2.0775E+01    2.0852E+01    2.1627E+01    2.1760E+01    2.0642E+01    2.0924E+01    2.0776E+01    2.0447E+01    6.0048E+00    6.0899E+00    0.0000E+00    8.3642E+00   
 1.8644E+02    2.0783E+01    2.0852E+01    2.1615E+01    2.1701E+01    2.0649E+01    2.0904E+01    2.0782E+01    2.0430E+01    6.0048E+00    6.0899E+00    0.0000E+00    8.4145E+00   
 1.8694E+02    2.0794E+01    2.0857E+01    2.1632E+01    2.1717E+01    2.0665E+01    2.0920E+01    2.0786E+01    2.0445E+01    6.0048E+00    6.0899E+00    0.0000E+00    8.3894E+00   
 1.8745E+02    2.0784E+01    2.0859E+01    2.1573E+01    2.1711E+01    2.0652E+01    2.0919E+01    2.0780E+01    2.0454E+01    6.0048E+00    6.0899E+00    0.0000E+00    8.3894E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 1.8795E+02    2.0769E+01    2.0848E+01    2.1557E+01    2.1694E+01    2.0668E+01    2.0933E+01    2.0796E+01    2.0451E+01    6.0048E+00    6.0899E+00    0.0000E+00    8.3894E+00   
 1.8851E+02    2.0761E+01    2.0818E+01    2.1469E+01    2.1694E+01    2.0669E+01    2.0944E+01    2.0790E+01    2.0454E+01    6.0048E+00    6.0899E+00    0.0000E+00    8.4145E+00   
 1.8902E+02    2.0773E+01    2.0851E+01    2.1396E+01    2.1675E+01    2.0668E+01    2.0951E+01    2.0810E+01    2.0455E+01    6.0048E+00    6.0899E+00    0.0000E+00    8.4145E+00   
 1.8952E+02    2.0787E+01    2.0851E+01    2.1341E+01    2.1675E+01    2.0680E+01    2.0951E+01    2.0796E+01    2.0455E+01    6.0048E+00    6.0899E+00    0.0000E+00    8.4395E+00   
 1.9002E+02    2.0788E+01    2.0848E+01    2.1314E+01    2.1683E+01    2.0671E+01    2.0925E+01    2.0814E+01    2.0464E+01    6.0048E+00    6.0899E+00    0.0000E+00    8.4145E+00   
 1.9059E+02    2.0789E+01    2.0855E+01    2.1278E+01    2.1580E+01    2.0668E+01    2.0927E+01    2.0796E+01    2.0465E+01    6.0048E+00    6.0899E+00    0.0000E+00    8.3894E+00   
 1.9109E+02    2.0789E+01    2.0848E+01    2.1278E+01    2.1568E+01    2.0668E+01    2.0922E+01    2.0796E+01    2.0464E+01    6.0252E+00    6.0899E+00    0.0000E+00    8.4395E+00   
 1.9159E+02    2.0780E+01    2.0853E+01    2.1247E+01    2.1568E+01    2.0664E+01    2.0921E+01    2.0802E+01    2.0446E+01    6.0048E+00    6.0899E+00    0.0000E+00    8.4145E+00   
 1.9210E+02    2.0781E+01    2.0868E+01    2.1239E+01    2.1599E+01    2.0663E+01    2.0918E+01    2.0800E+01    2.0460E+01    6.0048E+00    6.0899E+00    0.0000E+00    8.4395E+00   
 1.9266E+02    2.0793E+01    2.0864E+01    2.1253E+01    2.1599E+01    2.0643E+01    2.0918E+01    2.0800E+01    2.0460E+01    6.0048E+00    6.0899E+00    0.0000E+00    8.3894E+00   
 1.9316E+02    2.0804E+01    2.0862E+01    2.1321E+01    2.1665E+01    2.0656E+01    2.0927E+01    2.0805E+01    2.0472E+01    6.0048E+00    6.0899E+00    0.0000E+00    8.4145E+00   
 1.9366E+02    2.0804E+01    2.0858E+01    2.1321E+01    2.1688E+01    2.0656E+01    2.0922E+01    2.0805E+01    2.0461E+01    6.0048E+00    6.0899E+00    0.0000E+00    8.4145E+00   
 1.9417E+02    2.0793E+01    2.0862E+01    2.1300E+01    2.1729E+01    2.0673E+01    2.0929E+01    2.0812E+01    2.0475E+01    6.0048E+00    6.0899E+00    0.0000E+00    8.4395E+00   
 1.9473E+02    2.0791E+01    2.0864E+01    2.1257E+01    2.1800E+01    2.0669E+01    2.0935E+01    2.0818E+01    2.0464E+01    6.0252E+00    6.0899E+00    0.0000E+00    8.4395E+00   
 1.9523E+02    2.0802E+01    2.0864E+01    2.1228E+01    2.1736E+01    2.0693E+01    2.0946E+01    2.0834E+01    2.0479E+01    6.0048E+00    6.0899E+00    0.0000E+00    8.4145E+00   
 1.9574E+02    2.0787E+01    2.0859E+01    2.1218E+01    2.1736E+01    2.0670E+01    2.0946E+01    2.0828E+01    2.0477E+01    6.0048E+00    6.0899E+00    0.0000E+00    8.3894E+00   
 1.9624E+02    2.0786E+01    2.0864E+01    2.1197E+01    2.1614E+01    2.0705E+01    2.0965E+01    2.0824E+01    2.0501E+01    6.0048E+00    6.0899E+00    0.0000E+00    8.4145E+00   
 1.9682E+02    2.0786E+01    2.0859E+01    2.1193E+01    2.1608E+01    2.0685E+01    2.0962E+01    2.0824E+01    2.0491E+01    6.0048E+00    6.0899E+00    0.0000E+00    8.4395E+00   
 1.9732E+02    2.0759E+01    2.0859E+01    2.1193E+01    2.1591E+01    2.0685E+01    2.0947E+01    2.0838E+01    2.0479E+01    6.0048E+00    6.0899E+00    0.0000E+00    8.4145E+00   
 1.9782E+02    2.0781E+01    2.0861E+01    2.1198E+01    2.1570E+01    2.0675E+01    2.0951E+01    2.0826E+01    2.0506E+01    6.0048E+00    6.0899E+00    0.0000E+00    8.3894E+00   
 1.9833E+02    2.0786E+01    2.0861E+01    2.1179E+01    2.1570E+01    2.0683E+01    2.0951E+01    2.0825E+01    2.0506E+01    6.0048E+00    6.0899E+00    0.0000E+00    8.3894E+00   
 1.9889E+02    2.0759E+01    2.0853E+01    2.1171E+01    2.1633E+01    2.0677E+01    2.0966E+01    2.0835E+01    2.0497E+01    6.0048E+00    6.0696E+00    0.0000E+00    8.4145E+00   
 1.9939E+02    2.0774E+01    2.0847E+01    2.1194E+01    2.1558E+01    2.0684E+01    2.0959E+01    2.0834E+01    2.0493E+01    6.0048E+00    6.0899E+00    0.0000E+00    8.4395E+00   
 1.9990E+02    2.0774E+01    2.0852E+01    2.1194E+01    2.1533E+01    2.0684E+01    2.0955E+01    2.0834E+01    2.0501E+01    6.0048E+00    6.0899E+00    0.0000E+00    8.4395E+00   
 2.0040E+02    2.0776E+01    2.0852E+01    2.1209E+01    2.1547E+01    2.0683E+01    2.0971E+01    2.0831E+01    2.0489E+01    6.0048E+00    6.0696E+00    0.0000E+00    8.4145E+00   
 2.0097E+02    2.0790E+01    2.0850E+01    2.1243E+01    2.1515E+01    2.0703E+01    2.0969E+01    2.0852E+01    2.0507E+01    6.0252E+00    6.0899E+00    0.0000E+00    8.3642E+00   
 2.0148E+02    2.0769E+01    2.0850E+01    2.1306E+01    2.1515E+01    2.0690E+01    2.0969E+01    2.0839E+01    2.0507E+01    6.0048E+00    6.0899E+00    0.0000E+00    8.4145E+00   
 2.0198E+02    2.0773E+01    2.0849E+01    2.1368E+01    2.1475E+01    2.0712E+01    2.0993E+01    2.0853E+01    2.0507E+01    6.0048E+00    6.0899E+00    0.0000E+00    8.3894E+00   
 2.0248E+02    2.0773E+01    2.0846E+01    2.1394E+01    2.1448E+01    2.0704E+01    2.0966E+01    2.0853E+01    2.0514E+01    6.0048E+00    6.0899E+00    0.0000E+00    8.3642E+00   
 2.0304E+02    2.0774E+01    2.0836E+01    2.1394E+01    2.1323E+01    2.0704E+01    2.0965E+01    2.0848E+01    2.0514E+01    6.0048E+00    6.0899E+00    0.0000E+00    8.4145E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 2.0355E+02    2.0768E+01    2.0838E+01    2.1387E+01    2.1294E+01    2.0681E+01    2.0958E+01    2.0860E+01    2.0515E+01    6.0048E+00    6.0899E+00    0.0000E+00    8.3894E+00   
 2.0405E+02    2.0769E+01    2.0838E+01    2.1368E+01    2.1226E+01    2.0700E+01    2.0981E+01    2.0864E+01    2.0531E+01    6.0048E+00    6.0899E+00    0.0000E+00    8.4395E+00   
 2.0455E+02    2.0769E+01    2.0833E+01    2.1364E+01    2.1226E+01    2.0712E+01    2.0981E+01    2.0848E+01    2.0509E+01    6.0048E+00    6.0899E+00    0.0000E+00    8.4145E+00   
 2.0511E+02    2.0785E+01    2.0865E+01    2.1375E+01    2.1235E+01    2.0717E+01    2.0993E+01    2.0836E+01    2.0532E+01    6.0048E+00    6.0899E+00    0.0000E+00    8.4145E+00   
 2.0562E+02    2.0785E+01    2.0857E+01    2.1383E+01    2.1267E+01    2.0705E+01    2.0978E+01    2.0857E+01    2.0514E+01    6.0048E+00    6.0899E+00    0.0000E+00    8.3894E+00   
 2.0612E+02    2.0782E+01    2.0856E+01    2.1383E+01    2.1411E+01    2.0705E+01    2.0992E+01    2.0857E+01    2.0513E+01    6.0048E+00    6.0899E+00    0.0000E+00    8.3894E+00   
 2.0662E+02    2.0793E+01    2.0845E+01    2.1396E+01    2.1460E+01    2.0697E+01    2.0973E+01    2.0855E+01    2.0519E+01    6.0048E+00    6.0696E+00    0.0000E+00    8.4395E+00   
 2.0719E+02    2.0772E+01    2.0845E+01    2.1400E+01    2.1450E+01    2.0688E+01    2.0986E+01    2.0847E+01    2.0503E+01    6.0252E+00    6.0899E+00    0.0000E+00    8.3894E+00   
 2.0769E+02    2.0764E+01    2.0853E+01    2.1410E+01    2.1450E+01    2.0708E+01    2.0986E+01    2.0848E+01    2.0503E+01    6.0048E+00    6.0899E+00    0.0000E+00    8.4145E+00   
 2.0819E+02    2.0787E+01    2.0863E+01    2.1421E+01    2.1456E+01    2.0696E+01    2.0971E+01    2.0856E+01    2.0497E+01    6.0252E+00    6.0899E+00    0.0000E+00    8.4145E+00   
 2.0870E+02    2.0787E+01    2.0879E+01    2.1421E+01    2.1391E+01    2.0696E+01    2.0985E+01    2.0856E+01    2.0512E+01    6.0048E+00    6.0899E+00    0.0000E+00    8.4145E+00   
 2.0927E+02    2.0782E+01    2.0865E+01    2.1451E+01    2.1381E+01    2.0704E+01    2.1008E+01    2.0862E+01    2.0522E+01    6.0048E+00    6.0899E+00    0.0000E+00    8.4145E+00   
 2.0977E+02    2.0787E+01    2.0862E+01    2.1457E+01    2.1399E+01    2.0716E+01    2.0994E+01    2.0851E+01    2.0511E+01    6.0048E+00    6.0899E+00    0.0000E+00    8.4145E+00   
 2.1027E+02    2.0801E+01    2.0877E+01    2.1479E+01    2.1415E+01    2.0695E+01    2.0994E+01    2.0856E+01    2.0511E+01    6.0048E+00    6.0899E+00    0.0000E+00    8.3642E+00   
 2.1078E+02    2.0804E+01    2.0868E+01    2.1467E+01    2.1381E+01    2.0686E+01    2.0987E+01    2.0846E+01    2.0502E+01    6.0048E+00    6.0899E+00    0.0000E+00    8.3894E+00   
 2.1134E+02    2.0814E+01    2.0889E+01    2.1493E+01    2.1406E+01    2.0686E+01    2.0977E+01    2.0843E+01    2.0524E+01    6.0048E+00    6.0899E+00    0.0000E+00    8.3894E+00   
 2.1185E+02    2.0814E+01    2.0884E+01    2.1493E+01    2.1417E+01    2.0686E+01    2.0994E+01    2.0843E+01    2.0494E+01    6.0252E+00    6.0899E+00    0.0000E+00    8.3894E+00   
 2.1235E+02    2.0806E+01    2.0882E+01    2.1521E+01    2.1494E+01    2.0689E+01    2.0977E+01    2.0847E+01    2.0503E+01    6.0252E+00    6.0899E+00    0.0000E+00    8.4145E+00   
 2.1285E+02    2.0806E+01    2.0882E+01    2.1630E+01    2.1406E+01    2.0681E+01    2.0977E+01    2.0837E+01    2.0499E+01    6.0252E+00    6.0899E+00    0.0000E+00    8.4145E+00   
 2.1341E+02    2.0809E+01    2.0869E+01    2.1735E+01    2.1406E+01    2.0686E+01    2.0961E+01    2.0813E+01    2.0483E+01    6.0252E+00    6.0899E+00    0.0000E+00    8.4145E+00   
 2.1392E+02    2.0796E+01    2.0891E+01    2.1764E+01    2.1340E+01    2.0670E+01    2.0950E+01    2.0818E+01    2.0473E+01    6.0048E+00    6.0899E+00    0.0000E+00    8.4395E+00   
 2.1442E+02    2.0796E+01    2.0871E+01    2.1764E+01    2.1320E+01    2.0663E+01    2.0957E+01    2.0818E+01    2.0486E+01    6.0048E+00    6.0899E+00    0.0000E+00    8.3894E+00   
 2.1492E+02    2.0810E+01    2.0889E+01    2.1761E+01    2.1289E+01    2.0663E+01    2.0966E+01    2.0822E+01    2.0469E+01    6.0048E+00    6.0899E+00    0.0000E+00    8.4645E+00   
 2.1549E+02    2.0807E+01    2.0881E+01    2.1682E+01    2.1297E+01    2.0660E+01    2.0940E+01    2.0804E+01    2.0469E+01    6.0048E+00    6.0899E+00    0.0000E+00    8.4395E+00   
 2.1600E+02    2.0804E+01    2.0881E+01    2.1610E+01    2.1290E+01    2.0676E+01    2.0974E+01    2.0831E+01    2.0489E+01    6.0252E+00    6.0899E+00    0.0000E+00    8.3894E+00   
 2.1650E+02    2.0805E+01    2.0881E+01    2.1547E+01    2.1290E+01    2.0678E+01    2.0974E+01    2.0822E+01    2.0489E+01    6.0048E+00    6.0899E+00    0.0000E+00    8.3894E+00   
 2.1701E+02    2.0805E+01    2.0883E+01    2.1526E+01    2.1320E+01    2.0692E+01    2.0965E+01    2.0845E+01    2.0506E+01    6.0252E+00    6.0899E+00    0.0000E+00    8.3894E+00   
 2.1756E+02    2.0821E+01    2.0889E+01    2.1508E+01    2.1282E+01    2.0695E+01    2.0963E+01    2.0845E+01    2.0510E+01    6.0252E+00    6.0899E+00    0.0000E+00    8.3642E+00   
 2.1807E+02    2.0818E+01    2.0887E+01    2.1508E+01    2.1263E+01    2.0711E+01    2.0970E+01    2.0847E+01    2.0518E+01    6.0252E+00    6.0899E+00    0.0000E+00    8.3894E+00   
 2.1857E+02    2.0812E+01    2.0889E+01    2.1509E+01    2.1254E+01    2.0710E+01    2.0969E+01    2.0845E+01    2.0502E+01    6.0252E+00    6.0899E+00    0.0000E+00    8.4145E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 2.1908E+02    2.0839E+01    2.0905E+01    2.1504E+01    2.1270E+01    2.0697E+01    2.0969E+01    2.0847E+01    2.0502E+01    6.0252E+00    6.0899E+00    0.0000E+00    8.3894E+00   
 2.1966E+02    2.0824E+01    2.0910E+01    2.1492E+01    2.1240E+01    2.0689E+01    2.0970E+01    2.0836E+01    2.0509E+01    6.0252E+00    6.0899E+00    0.0000E+00    8.4395E+00   
 2.2017E+02    2.0812E+01    2.0903E+01    2.1456E+01    2.1196E+01    2.0680E+01    2.0965E+01    2.0823E+01    2.0496E+01    6.0252E+00    6.0899E+00    0.0000E+00    8.4395E+00   
 2.2067E+02    2.0812E+01    2.0902E+01    2.1456E+01    2.1199E+01    2.0680E+01    2.0966E+01    2.0823E+01    2.0481E+01    6.0252E+00    6.0899E+00    0.0000E+00    8.3894E+00   
 2.2117E+02    2.0827E+01    2.0904E+01    2.1470E+01    2.1202E+01    2.0675E+01    2.0961E+01    2.0827E+01    2.0487E+01    6.0048E+00    6.0696E+00    0.0000E+00    8.4145E+00   
 2.2174E+02    2.0820E+01    2.0906E+01    2.1452E+01    2.1169E+01    2.0667E+01    2.0958E+01    2.0816E+01    2.0488E+01    6.0048E+00    6.0899E+00    0.0000E+00    8.4145E+00   
 2.2224E+02    2.0858E+01    2.0921E+01    2.1426E+01    2.1185E+01    2.0649E+01    2.0942E+01    2.0810E+01    2.0472E+01    6.0252E+00    6.0899E+00    0.0000E+00    8.4145E+00   
 2.2274E+02    2.0847E+01    2.0913E+01    2.1364E+01    2.1213E+01    2.0655E+01    2.0940E+01    2.0805E+01    2.0450E+01    6.0252E+00    6.0899E+00    0.0000E+00    8.3894E+00   
 2.2325E+02    2.0847E+01    2.0922E+01    2.1379E+01    2.1189E+01    2.0645E+01    2.0942E+01    2.0802E+01    2.0454E+01    6.0252E+00    6.0899E+00    0.0000E+00    8.4145E+00   
 2.2382E+02    2.0838E+01    2.0916E+01    2.1379E+01    2.1182E+01    2.0645E+01    2.0912E+01    2.0802E+01    2.0460E+01    6.0252E+00    6.0899E+00    0.0000E+00    8.4145E+00   
 2.2433E+02    2.0859E+01    2.0938E+01    2.1437E+01    2.1206E+01    2.0658E+01    2.0935E+01    2.0807E+01    2.0472E+01    6.0252E+00    6.0899E+00    0.0000E+00    8.4145E+00   
 2.2483E+02    2.0859E+01    2.0951E+01    2.1451E+01    2.1215E+01    2.0645E+01    2.0933E+01    2.0815E+01    2.0472E+01    6.0252E+00    6.0899E+00    0.0000E+00    8.4145E+00   
 2.2533E+02    2.0852E+01    2.0951E+01    2.1431E+01    2.1215E+01    2.0662E+01    2.0933E+01    2.0809E+01    2.0472E+01    6.0252E+00    6.0899E+00    0.0000E+00    8.4395E+00   
 2.2589E+02    2.0849E+01    2.0927E+01    2.1594E+01    2.1223E+01    2.0641E+01    2.0941E+01    2.0820E+01    2.0455E+01    6.0252E+00    6.0899E+00    0.0000E+00    8.4145E+00   
 2.2640E+02    2.0849E+01    2.0936E+01    2.1589E+01    2.1208E+01    2.0651E+01    2.0930E+01    2.0805E+01    2.0475E+01    6.0048E+00    6.0899E+00    0.0000E+00    8.4145E+00   
 2.2690E+02    2.0851E+01    2.0944E+01    2.1589E+01    2.1379E+01    2.0651E+01    2.0927E+01    2.0805E+01    2.0461E+01    6.0252E+00    6.0899E+00    0.0000E+00    8.3894E+00   
 2.2740E+02    2.0877E+01    2.0948E+01    2.1581E+01    2.1491E+01    2.0673E+01    2.0952E+01    2.0816E+01    2.0492E+01    6.0252E+00    6.0899E+00    0.0000E+00    8.3894E+00   
 2.2797E+02    2.0874E+01    2.0948E+01    2.1540E+01    2.1560E+01    2.0662E+01    2.0948E+01    2.0811E+01    2.0484E+01    6.0048E+00    6.0899E+00    0.0000E+00    8.4395E+00   
 2.2847E+02    2.0874E+01    2.0941E+01    2.1495E+01    2.1560E+01    2.0649E+01    2.0948E+01    2.0829E+01    2.0484E+01    6.0252E+00    6.0899E+00    0.0000E+00    8.4145E+00   
 2.2897E+02    2.0872E+01    2.0950E+01    2.1420E+01    2.1659E+01    2.0661E+01    2.0927E+01    2.0810E+01    2.0471E+01    6.0048E+00    6.0899E+00    0.0000E+00    8.3894E+00   
 2.2948E+02    2.0887E+01    2.0968E+01    2.1436E+01    2.1725E+01    2.0661E+01    2.0949E+01    2.0810E+01    2.0483E+01    6.0252E+00    6.0899E+00    0.0000E+00    8.4395E+00   
 2.3004E+02    2.0891E+01    2.0957E+01    2.1414E+01    2.1702E+01    2.0657E+01    2.0931E+01    2.0800E+01    2.0493E+01    6.0252E+00    6.0899E+00    0.0000E+00    8.4145E+00   
 2.3054E+02    2.0880E+01    2.0985E+01    2.1416E+01    2.1654E+01    2.0661E+01    2.0962E+01    2.0811E+01    2.0491E+01    6.0252E+00    6.0899E+00    0.0000E+00    8.3894E+00   
 2.3105E+02    2.0902E+01    2.0985E+01    2.1419E+01    2.1654E+01    2.0663E+01    2.0962E+01    2.0819E+01    2.0491E+01    6.0252E+00    6.0899E+00    0.0000E+00    8.3894E+00   
 2.3155E+02    2.0900E+01    2.0992E+01    2.1404E+01    2.1592E+01    2.0653E+01    2.0953E+01    2.0813E+01    2.0489E+01    6.0048E+00    6.0899E+00    0.0000E+00    8.3642E+00   
 2.3211E+02    2.0882E+01    2.0983E+01    2.1383E+01    2.1595E+01    2.0649E+01    2.0957E+01    2.0816E+01    2.0479E+01    6.0048E+00    6.0899E+00    0.0000E+00    8.4145E+00   
 2.3262E+02    2.0897E+01    2.0974E+01    2.1399E+01    2.1595E+01    2.0649E+01    2.0938E+01    2.0816E+01    2.0483E+01    6.0048E+00    6.0899E+00    0.0000E+00    8.4145E+00   
 2.3312E+02    2.0928E+01    2.1004E+01    2.1415E+01    2.1585E+01    2.0646E+01    2.0937E+01    2.0811E+01    2.0473E+01    6.0048E+00    6.0899E+00    0.0000E+00    8.3894E+00   
 2.3362E+02    2.0896E+01    2.0989E+01    2.1421E+01    2.1543E+01    2.0639E+01    2.0951E+01    2.0813E+01    2.0493E+01    6.0252E+00    6.0899E+00    0.0000E+00    8.4145E+00   
 2.3418E+02    2.0893E+01    2.0979E+01    2.1425E+01    2.1543E+01    2.0651E+01    2.0951E+01    2.0817E+01    2.0493E+01    6.0252E+00    6.0899E+00    0.0000E+00    8.3642E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 2.3469E+02    2.0885E+01    2.0978E+01    2.1411E+01    2.1546E+01    2.0637E+01    2.0936E+01    2.0818E+01    2.0472E+01    6.0048E+00    6.0899E+00    0.0000E+00    8.4145E+00   
 2.3519E+02    2.0885E+01    2.0970E+01    2.1384E+01    2.1564E+01    2.0652E+01    2.0953E+01    2.0824E+01    2.0491E+01    6.0252E+00    6.0899E+00    0.0000E+00    8.4145E+00   
 2.3569E+02    2.0896E+01    2.0977E+01    2.1384E+01    2.1555E+01    2.0652E+01    2.0945E+01    2.0824E+01    2.0489E+01    6.0252E+00    6.0899E+00    0.0000E+00    8.4395E+00   
 2.3626E+02    2.0888E+01    2.0970E+01    2.1403E+01    2.1560E+01    2.0663E+01    2.0972E+01    2.0820E+01    2.0508E+01    6.0252E+00    6.0899E+00    0.0000E+00    8.3894E+00   
 2.3676E+02    2.0888E+01    2.0970E+01    2.1406E+01    2.1586E+01    2.0668E+01    2.0962E+01    2.0827E+01    2.0523E+01    6.0252E+00    6.0899E+00    0.0000E+00    8.4395E+00   
 2.3726E+02    2.0915E+01    2.0986E+01    2.1433E+01    2.1601E+01    2.0692E+01    2.0977E+01    2.0855E+01    2.0538E+01    6.0252E+00    6.0899E+00    0.0000E+00    8.3894E+00   
 2.3777E+02    2.0892E+01    2.0995E+01    2.1429E+01    2.1626E+01    2.0689E+01    2.0973E+01    2.0834E+01    2.0514E+01    6.0252E+00    6.0899E+00    0.0000E+00    8.4145E+00   
 2.3833E+02    2.0908E+01    2.0996E+01    2.1459E+01    2.1645E+01    2.0689E+01    2.0969E+01    2.0857E+01    2.0521E+01    6.0252E+00    6.0899E+00    0.0000E+00    8.3642E+00   
 2.3883E+02    2.0920E+01    2.1002E+01    2.1459E+01    2.1619E+01    2.0689E+01    2.0989E+01    2.0857E+01    2.0532E+01    6.0252E+00    6.0899E+00    0.0000E+00    8.4145E+00   
 2.3934E+02    2.0901E+01    2.1007E+01    2.1456E+01    2.1618E+01    2.0690E+01    2.0981E+01    2.0859E+01    2.0525E+01    6.0252E+00    6.0899E+00    0.0000E+00    8.4145E+00   
 2.3984E+02    2.0919E+01    2.1007E+01    2.1466E+01    2.1618E+01    2.0682E+01    2.0981E+01    2.0846E+01    2.0525E+01    6.0048E+00    6.0899E+00    0.0000E+00    8.3642E+00   
 2.4040E+02    2.0916E+01    2.1015E+01    2.1458E+01    2.1623E+01    2.0695E+01    2.0989E+01    2.0861E+01    2.0515E+01    6.0252E+00    6.0899E+00    0.0000E+00    8.4145E+00   
 2.4090E+02    2.0917E+01    2.1013E+01    2.1449E+01    2.1686E+01    2.0688E+01    2.0976E+01    2.0845E+01    2.0517E+01    6.0048E+00    6.0899E+00    0.0000E+00    8.3642E+00   
 2.4141E+02    2.0917E+01    2.1006E+01    2.1449E+01    2.1772E+01    2.0688E+01    2.0976E+01    2.0845E+01    2.0510E+01    6.0252E+00    6.0899E+00    0.0000E+00    8.3642E+00   
 2.4191E+02    2.0903E+01    2.1004E+01    2.1445E+01    2.1819E+01    2.0671E+01    2.0982E+01    2.0855E+01    2.0519E+01    6.0252E+00    6.0899E+00    0.0000E+00    8.4145E+00   
 2.4248E+02    2.0905E+01    2.0981E+01    2.1430E+01    2.1750E+01    2.0675E+01    2.0964E+01    2.0852E+01    2.0516E+01    6.0048E+00    6.0899E+00    0.0000E+00    8.4395E+00   
 2.4299E+02    2.0885E+01    2.0981E+01    2.1422E+01    2.1750E+01    2.0655E+01    2.0964E+01    2.0832E+01    2.0516E+01    6.0252E+00    6.0899E+00    0.0000E+00    8.4145E+00   
 2.4349E+02    2.0883E+01    2.0980E+01    2.1402E+01    2.1788E+01    2.0668E+01    2.0985E+01    2.0855E+01    2.0527E+01    6.0252E+00    6.0899E+00    0.0000E+00    8.4395E+00   
 2.4399E+02    2.0883E+01    2.0969E+01    2.1406E+01    2.1757E+01    2.0680E+01    2.0996E+01    2.0863E+01    2.0508E+01    6.0252E+00    6.0899E+00    0.0000E+00    8.4145E+00   
 2.4456E+02    2.0888E+01    2.0979E+01    2.1406E+01    2.1801E+01    2.0696E+01    2.0991E+01    2.0879E+01    2.0536E+01    6.0252E+00    6.0899E+00    0.0000E+00    8.3642E+00   
