# Run number  5 on Tue 2026-05-26T13:05:52 BST
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 6.3996E+02    5.0574E+01    5.1658E+01    2.5370E+01    2.4675E+01    2.1424E+01    6.4589E+01    5.0758E+01    2.1503E+01    6.2293E+00    1.3990E+01    2.1005E+00    6.8084E+00   
 6.4046E+02    5.0587E+01    5.1648E+01    2.5386E+01    2.4636E+01    2.1414E+01    6.4503E+01    5.0709E+01    2.1555E+01    6.6578E+00    1.0875E+01    2.3499E+00    6.9861E+00   
 6.4096E+02    5.0580E+01    5.1623E+01    2.5395E+01    2.4667E+01    2.2300E+01    6.4377E+01    5.0673E+01    2.1894E+01    7.1475E+00    9.3068E+00    2.3092E+00    6.8084E+00   
 6.4146E+02    5.0561E+01    5.1623E+01    2.5412E+01    2.4618E+01    2.4448E+01    6.4377E+01    5.0619E+01    2.1894E+01    8.0657E+00    9.2661E+00    2.3092E+00    6.6233E+00   
 6.4204E+02    5.0559E+01    5.1574E+01    2.5415E+01    2.4618E+01    2.9294E+01    6.4242E+01    5.0584E+01    2.2320E+01    9.4532E+00    9.8565E+00    2.3092E+00    6.9861E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 6.4254E+02    5.0571E+01    5.1541E+01    2.5456E+01    2.4591E+01    3.3124E+01    6.4152E+01    5.0543E+01    2.2776E+01    9.8613E+00    9.9380E+00    2.3245E+00    7.1574E+00   
 6.4304E+02    5.0571E+01    5.1456E+01    2.5459E+01    2.4663E+01    3.3124E+01    6.4035E+01    5.0543E+01    2.3268E+01    1.0025E+01    9.9787E+00    2.3652E+00    6.2269E+00   
 6.4354E+02    5.0568E+01    5.1236E+01    2.5475E+01    2.4703E+01    3.4831E+01    6.4012E+01    5.0504E+01    2.3815E+01    1.0004E+01    9.9380E+00    2.3448E+00    6.8084E+00   
 6.4414E+02    5.0553E+01    5.0766E+01    2.5478E+01    2.4745E+01    3.5627E+01    6.4063E+01    5.0459E+01    2.4400E+01    9.9225E+00    9.8565E+00    2.3652E+00    6.6233E+00   
 6.4464E+02    5.0537E+01    5.0766E+01    2.5480E+01    2.4726E+01    3.5858E+01    6.4063E+01    5.0420E+01    2.4400E+01    9.8001E+00    9.6936E+00    2.3245E+00    6.8084E+00   
 6.4514E+02    5.0526E+01    5.0067E+01    2.5492E+01    2.4726E+01    3.5796E+01    6.3763E+01    5.0389E+01    2.5002E+01    9.6572E+00    9.5715E+00    2.3245E+00    6.6233E+00   
 6.4564E+02    5.0508E+01    4.9312E+01    2.5502E+01    2.4763E+01    3.5703E+01    6.3115E+01    5.0342E+01    2.5590E+01    9.5144E+00    9.4290E+00    2.3194E+00    6.8084E+00   
 6.4622E+02    5.0508E+01    4.8674E+01    2.5515E+01    2.4779E+01    3.5688E+01    6.2314E+01    5.0327E+01    2.6157E+01    9.3512E+00    9.2661E+00    2.3499E+00    6.9861E+00   
 6.4672E+02    5.0498E+01    4.7995E+01    2.5515E+01    2.4749E+01    3.5565E+01    6.1530E+01    5.0274E+01    2.6690E+01    9.1879E+00    9.1439E+00    2.3092E+00    6.8084E+00   
 6.4722E+02    5.0491E+01    4.7447E+01    2.5534E+01    2.4734E+01    3.5433E+01    6.0803E+01    5.0259E+01    2.7209E+01    9.0655E+00    9.0014E+00    2.3499E+00    6.9861E+00   
 6.4772E+02    5.0475E+01    4.7447E+01    2.5591E+01    2.4734E+01    3.5274E+01    6.0803E+01    5.0227E+01    2.7209E+01    8.9227E+00    8.8792E+00    2.3601E+00    6.6233E+00   
 6.4831E+02    5.0451E+01    4.6925E+01    2.5651E+01    2.4718E+01    3.5092E+01    6.0106E+01    5.0170E+01    2.7742E+01    8.8002E+00    8.7571E+00    2.3601E+00    6.6233E+00   
 6.4881E+02    5.0437E+01    4.6399E+01    2.5712E+01    2.4719E+01    3.4924E+01    5.9497E+01    5.0108E+01    2.8199E+01    8.6982E+00    8.6756E+00    2.3143E+00    6.9861E+00   
 6.4931E+02    5.0437E+01    4.5955E+01    2.5712E+01    2.4732E+01    3.4924E+01    5.8967E+01    5.0108E+01    2.8602E+01    8.6166E+00    8.5942E+00    2.3601E+00    6.8084E+00   
 6.4981E+02    5.0426E+01    4.5591E+01    2.5753E+01    2.4784E+01    3.4788E+01    5.8558E+01    5.0075E+01    2.8934E+01    8.5554E+00    8.5535E+00    2.3601E+00    6.8084E+00   
 6.5041E+02    5.0401E+01    4.5270E+01    2.5805E+01    2.4722E+01    3.4665E+01    5.8227E+01    5.0022E+01    2.9267E+01    8.5146E+00    8.5128E+00    2.3245E+00    6.9861E+00   
 6.5091E+02    5.0406E+01    4.5270E+01    2.5791E+01    2.4662E+01    3.4590E+01    5.8227E+01    4.9976E+01    2.9267E+01    8.4942E+00    8.4924E+00    2.3448E+00    6.9861E+00   
 6.5141E+02    5.0398E+01    4.5049E+01    2.5761E+01    2.4662E+01    3.4488E+01    5.7934E+01    4.9906E+01    2.9517E+01    8.4534E+00    8.4720E+00    2.3448E+00    6.8084E+00   
 6.5191E+02    5.0398E+01    4.4916E+01    2.5745E+01    2.4616E+01    3.4404E+01    5.7711E+01    4.9865E+01    2.9770E+01    8.4534E+00    8.4720E+00    2.3092E+00    6.9861E+00   
 6.5251E+02    5.0406E+01    4.4876E+01    2.5774E+01    2.4589E+01    3.4404E+01    5.7574E+01    4.9865E+01    2.9978E+01    8.4534E+00    8.4720E+00    2.3652E+00    6.8084E+00   
 6.5301E+02    5.0384E+01    4.4859E+01    2.5774E+01    2.4535E+01    3.4291E+01    5.7457E+01    4.9802E+01    3.0158E+01    8.4534E+00    8.4720E+00    2.3652E+00    6.8084E+00   
 6.5351E+02    5.0366E+01    4.4891E+01    2.5796E+01    2.4460E+01    3.4197E+01    5.7350E+01    4.9762E+01    3.0306E+01    8.4330E+00    8.4720E+00    2.3143E+00    6.4299E+00   
 6.5401E+02    5.0351E+01    4.4891E+01    2.5816E+01    2.4460E+01    3.4109E+01    5.7350E+01    4.9705E+01    3.0306E+01    8.4330E+00    8.4517E+00    2.3143E+00    6.4299E+00   
 6.5459E+02    5.0332E+01    4.4984E+01    2.5838E+01    2.4371E+01    3.4062E+01    5.7258E+01    4.9685E+01    3.0430E+01    8.4534E+00    8.4720E+00    2.3092E+00    6.8084E+00   
 6.5509E+02    5.0316E+01    4.5122E+01    2.5859E+01    2.4299E+01    3.3977E+01    5.7181E+01    4.9619E+01    3.0533E+01    8.4534E+00    8.4720E+00    2.3245E+00    6.8084E+00   
 6.5559E+02    5.0316E+01    4.5308E+01    2.5859E+01    2.4240E+01    3.3992E+01    5.7118E+01    4.9634E+01    3.0684E+01    8.4330E+00    8.4720E+00    2.3652E+00    6.6233E+00   
 6.5609E+02    5.0307E+01    4.5556E+01    2.5880E+01    2.4199E+01    3.3945E+01    5.7045E+01    4.9595E+01    3.0781E+01    8.4534E+00    8.4720E+00    2.3856E+00    6.8084E+00   
 6.5667E+02    5.0287E+01    4.5797E+01    2.5867E+01    2.4185E+01    3.3914E+01    5.6992E+01    4.9574E+01    3.0878E+01    8.4534E+00    8.4720E+00    2.4161E+00    6.8084E+00   
 6.5717E+02    5.0266E+01    4.5797E+01    2.5852E+01    2.4173E+01    3.3850E+01    5.6992E+01    4.9506E+01    3.0862E+01    8.4534E+00    8.4720E+00    2.4161E+00    6.6233E+00   
 6.5767E+02    5.0252E+01    4.6069E+01    2.5856E+01    2.4173E+01    3.3787E+01    5.6891E+01    4.9455E+01    3.0954E+01    8.4534E+00    8.4720E+00    2.3652E+00    6.9861E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 6.5817E+02    5.0252E+01    4.6361E+01    2.5871E+01    2.4329E+01    3.3767E+01    5.6838E+01    4.9455E+01    3.1068E+01    8.4534E+00    8.4720E+00    2.3652E+00    6.8084E+00   
 6.5875E+02    5.0231E+01    4.6627E+01    2.5845E+01    2.4368E+01    3.3767E+01    5.6767E+01    4.9418E+01    3.1149E+01    8.4534E+00    8.4720E+00    2.3550E+00    6.6233E+00   
 6.5925E+02    5.0231E+01    4.6932E+01    2.5860E+01    2.4521E+01    3.3689E+01    5.6682E+01    4.9359E+01    3.1211E+01    8.4534E+00    8.4720E+00    2.3754E+00    6.8084E+00   
 6.5975E+02    5.0219E+01    4.6932E+01    2.5873E+01    2.4454E+01    3.3653E+01    5.6632E+01    4.9320E+01    3.1211E+01    8.4738E+00    8.4924E+00    2.3754E+00    6.8084E+00   
 6.6026E+02    5.0201E+01    4.7158E+01    2.5884E+01    2.4454E+01    3.3628E+01    5.6617E+01    4.9255E+01    3.1241E+01    8.4738E+00    8.4924E+00    2.3754E+00    6.9861E+00   
 6.6083E+02    5.0210E+01    4.7409E+01    2.5922E+01    2.4407E+01    3.3598E+01    5.6543E+01    4.9212E+01    3.1317E+01    8.4738E+00    8.4924E+00    2.4161E+00    6.8084E+00   
 6.6133E+02    5.0225E+01    4.7637E+01    2.5946E+01    2.4441E+01    3.3568E+01    5.6487E+01    4.9212E+01    3.1358E+01    8.4738E+00    8.4720E+00    2.4008E+00    6.9861E+00   
 6.6184E+02    5.0206E+01    4.7841E+01    2.5946E+01    2.4478E+01    3.3568E+01    5.6404E+01    4.9171E+01    3.1405E+01    8.4738E+00    8.4924E+00    2.4008E+00    6.9861E+00   
 6.6234E+02    5.0194E+01    4.8006E+01    2.5956E+01    2.4488E+01    3.3533E+01    5.6321E+01    4.9109E+01    3.1433E+01    8.4738E+00    8.4720E+00    2.4110E+00    6.9861E+00   
 6.6291E+02    5.0164E+01    4.8006E+01    2.5981E+01    2.4495E+01    3.3524E+01    5.6263E+01    4.9066E+01    3.1433E+01    8.4738E+00    8.4924E+00    2.3856E+00    7.1574E+00   
 6.6342E+02    5.0143E+01    4.8165E+01    2.5989E+01    2.4495E+01    3.3509E+01    5.6278E+01    4.9038E+01    3.1487E+01    8.4738E+00    8.4720E+00    2.4161E+00    6.6233E+00   
 6.6392E+02    5.0142E+01    4.8328E+01    2.6009E+01    2.4530E+01    3.3505E+01    5.6209E+01    4.8998E+01    3.1522E+01    8.4738E+00    8.4720E+00    2.3550E+00    6.6233E+00   
 6.6442E+02    5.0142E+01    4.8445E+01    2.6017E+01    2.4622E+01    3.3521E+01    5.6173E+01    4.9013E+01    3.1563E+01    8.4738E+00    8.4720E+00    2.3703E+00    6.6233E+00   
 6.6501E+02    5.0136E+01    4.8544E+01    2.6017E+01    2.4729E+01    3.3496E+01    5.6106E+01    4.8968E+01    3.1593E+01    8.4738E+00    8.5128E+00    2.3652E+00    6.9861E+00   
 6.6551E+02    5.0129E+01    4.8658E+01    2.6050E+01    2.4756E+01    3.3493E+01    5.6047E+01    4.8912E+01    3.1611E+01    8.4738E+00    8.5128E+00    2.4161E+00    6.6233E+00   
 6.6601E+02    5.0112E+01    4.8658E+01    2.6051E+01    2.4680E+01    3.3471E+01    5.6047E+01    4.8875E+01    3.1611E+01    8.4738E+00    8.5128E+00    2.3907E+00    6.8084E+00   
 6.6651E+02    5.0116E+01    4.8732E+01    2.6060E+01    2.4680E+01    3.3486E+01    5.6004E+01    4.8860E+01    3.1657E+01    8.4738E+00    8.4924E+00    2.4008E+00    6.4299E+00   
 6.6709E+02    5.0122E+01    4.8798E+01    2.6034E+01    2.4687E+01    3.3461E+01    5.5966E+01    4.8815E+01    3.1688E+01    8.4738E+00    8.4924E+00    2.3805E+00    6.8084E+00   
 6.6759E+02    5.0122E+01    4.8874E+01    2.5989E+01    2.4747E+01    3.3461E+01    5.5881E+01    4.8815E+01    3.1709E+01    8.4738E+00    8.5128E+00    2.4161E+00    6.9861E+00   
 6.6809E+02    5.0102E+01    4.8910E+01    2.5989E+01    2.4773E+01    3.3442E+01    5.5844E+01    4.8773E+01    3.1725E+01    8.4942E+00    8.5128E+00    2.3550E+00    6.6233E+00   
 6.6859E+02    5.0092E+01    4.8974E+01    2.6023E+01    2.4749E+01    3.3426E+01    5.5772E+01    4.8739E+01    3.1741E+01    8.4738E+00    8.4720E+00    2.3703E+00    7.1574E+00   
 6.6917E+02    5.0093E+01    4.8974E+01    2.6029E+01    2.4757E+01    3.3423E+01    5.5715E+01    4.8706E+01    3.1741E+01    8.4942E+00    8.4924E+00    2.3601E+00    6.9861E+00   
 6.6967E+02    5.0062E+01    4.9006E+01    2.6038E+01    2.4757E+01    3.3447E+01    5.5730E+01    4.8683E+01    3.1783E+01    8.4942E+00    8.4924E+00    2.3601E+00    6.8084E+00   
 6.7017E+02    5.0050E+01    4.9047E+01    2.6031E+01    2.4740E+01    3.3401E+01    5.5679E+01    4.8641E+01    3.1781E+01    8.4942E+00    8.5331E+00    2.4059E+00    6.8084E+00   
 6.7067E+02    5.0065E+01    4.9071E+01    2.6054E+01    2.4746E+01    3.3401E+01    5.5625E+01    4.8641E+01    3.1803E+01    8.4942E+00    8.5128E+00    2.4059E+00    6.6233E+00   
 6.7125E+02    5.0057E+01    4.9093E+01    2.6054E+01    2.4710E+01    3.3411E+01    5.5565E+01    4.8613E+01    3.1811E+01    8.4942E+00    8.5128E+00    2.4110E+00    6.8084E+00   
 6.7175E+02    5.0048E+01    4.9117E+01    2.6025E+01    2.4730E+01    3.3387E+01    5.5508E+01    4.8810E+01    3.1829E+01    8.4942E+00    8.4924E+00    2.3805E+00    6.8084E+00   
 6.7225E+02    5.0031E+01    4.9117E+01    2.6045E+01    2.4808E+01    3.3393E+01    5.5508E+01    4.8841E+01    3.1829E+01    8.4942E+00    8.4924E+00    2.3754E+00    6.8084E+00   
 6.7275E+02    5.0023E+01    4.9135E+01    2.6012E+01    2.4808E+01    3.3366E+01    5.5477E+01    4.8733E+01    3.1842E+01    8.4942E+00    8.5128E+00    2.4110E+00    6.4299E+00   
 6.7335E+02    5.0013E+01    4.9156E+01    2.6194E+01    2.4813E+01    3.3378E+01    5.5421E+01    4.8640E+01    3.1872E+01    8.4942E+00    8.4924E+00    2.3601E+00    6.6233E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 6.7385E+02    5.0013E+01    4.9169E+01    2.6233E+01    2.4843E+01    3.3378E+01    5.5381E+01    4.8640E+01    3.1881E+01    8.4942E+00    8.5331E+00    2.3856E+00    6.6233E+00   
 6.7435E+02    4.9971E+01    4.9166E+01    2.6218E+01    2.4933E+01    3.3380E+01    5.5342E+01    4.8547E+01    3.1907E+01    8.4942E+00    8.4924E+00    2.4059E+00    6.6233E+00   
 6.7485E+02    4.9948E+01    4.9176E+01    2.6332E+01    2.4906E+01    3.3378E+01    5.5301E+01    4.8476E+01    3.1907E+01    8.4942E+00    8.4924E+00    2.4110E+00    6.6233E+00   
 6.7543E+02    4.9930E+01    4.9191E+01    2.6342E+01    2.4900E+01    3.3384E+01    5.5315E+01    4.8429E+01    3.1927E+01    8.4942E+00    8.5128E+00    2.3550E+00    6.9861E+00   
 6.7593E+02    4.9920E+01    4.9195E+01    2.6333E+01    2.4900E+01    3.3356E+01    5.5247E+01    4.8370E+01    3.1943E+01    8.4942E+00    8.4924E+00    2.3907E+00    6.8084E+00   
 6.7643E+02    4.9920E+01    4.9190E+01    2.6380E+01    2.4887E+01    3.3395E+01    5.5219E+01    4.8385E+01    3.1962E+01    8.4942E+00    8.5128E+00    2.3754E+00    6.6233E+00   
 6.7693E+02    4.9903E+01    4.9214E+01    2.6380E+01    2.4912E+01    3.3395E+01    5.5174E+01    4.8317E+01    3.1955E+01    8.4942E+00    8.5128E+00    2.4008E+00    6.6233E+00   
 6.7751E+02    4.9907E+01    4.9232E+01    2.6468E+01    2.4911E+01    3.3372E+01    5.5120E+01    4.8262E+01    3.1963E+01    8.4942E+00    8.4924E+00    2.3856E+00    6.6233E+00   
 6.7801E+02    4.9896E+01    4.9226E+01    2.6448E+01    2.4940E+01    3.3348E+01    5.5076E+01    4.8212E+01    3.1963E+01    8.4942E+00    8.5128E+00    2.3856E+00    6.8084E+00   
 6.7851E+02    4.9904E+01    4.9241E+01    2.6425E+01    2.4939E+01    3.3349E+01    5.5076E+01    4.8132E+01    3.1989E+01    8.4942E+00    8.5128E+00    2.3550E+00    6.8084E+00   
 6.7901E+02    4.9892E+01    4.9252E+01    2.6404E+01    2.4939E+01    3.3341E+01    5.5034E+01    4.8081E+01    3.1988E+01    8.4942E+00    8.5128E+00    2.3550E+00    6.9861E+00   
 6.7959E+02    4.9863E+01    4.9262E+01    2.6357E+01    2.4953E+01    3.3338E+01    5.4969E+01    4.8081E+01    3.1986E+01    8.4942E+00    8.5128E+00    2.3703E+00    6.9861E+00   
 6.8009E+02    4.9863E+01    4.9271E+01    2.6321E+01    2.5002E+01    3.3338E+01    5.4926E+01    4.8023E+01    3.1997E+01    8.4942E+00    8.5128E+00    2.3601E+00    6.8084E+00   
 6.8059E+02    4.9850E+01    4.9280E+01    2.6321E+01    2.4991E+01    3.3337E+01    5.4912E+01    4.7979E+01    3.2011E+01    8.4942E+00    8.5128E+00    2.4059E+00    6.9861E+00   
 6.8109E+02    4.9844E+01    4.9280E+01    2.6294E+01    2.4976E+01    3.3317E+01    5.4912E+01    4.7927E+01    3.2011E+01    8.5146E+00    8.5128E+00    2.4059E+00    6.6233E+00   
 6.8168E+02    4.9815E+01    4.9282E+01    2.6285E+01    2.5009E+01    3.3321E+01    5.4865E+01    4.7883E+01    3.2015E+01    8.4942E+00    8.5128E+00    2.4008E+00    6.9861E+00   
 6.8218E+02    4.9793E+01    4.9286E+01    2.6297E+01    2.5009E+01    3.3316E+01    5.4820E+01    4.7831E+01    3.2012E+01    8.5146E+00    8.5128E+00    2.4059E+00    6.4299E+00   
 6.8268E+02    4.9793E+01    4.9291E+01    2.6302E+01    2.5069E+01    3.3331E+01    5.4797E+01    4.7846E+01    3.2039E+01    8.4942E+00    8.5128E+00    2.3550E+00    6.8084E+00   
 6.8318E+02    4.9780E+01    4.9275E+01    2.6302E+01    2.5116E+01    3.3327E+01    5.4751E+01    4.7772E+01    3.2036E+01    8.4942E+00    8.5128E+00    2.3601E+00    6.4299E+00   
 6.8376E+02    4.9793E+01    4.9264E+01    2.6340E+01    2.5163E+01    3.3315E+01    5.4714E+01    4.7743E+01    3.2062E+01    8.4942E+00    8.5128E+00    2.3550E+00    6.8084E+00   
 6.8426E+02    4.9777E+01    4.9264E+01    2.6338E+01    2.5169E+01    3.3315E+01    5.4683E+01    4.7694E+01    3.2062E+01    8.5146E+00    8.5128E+00    2.3703E+00    6.8084E+00   
 6.8476E+02    4.9781E+01    4.9303E+01    2.6313E+01    2.5169E+01    3.3279E+01    5.4683E+01    4.7636E+01    3.2059E+01    8.4942E+00    8.5128E+00    2.4110E+00    6.6233E+00   
 6.8526E+02    4.9785E+01    4.9276E+01    2.6328E+01    2.5126E+01    3.3271E+01    5.4635E+01    4.7594E+01    3.2069E+01    8.5146E+00    8.5128E+00    2.3907E+00    6.6233E+00   
 6.8585E+02    4.9785E+01    4.9285E+01    2.6340E+01    2.5162E+01    3.3288E+01    5.4605E+01    4.7609E+01    3.2078E+01    8.4942E+00    8.5128E+00    2.3805E+00    6.9861E+00   
 6.8635E+02    4.9780E+01    4.9277E+01    2.6340E+01    2.5098E+01    3.3288E+01    5.4559E+01    4.7545E+01    3.2087E+01    8.5146E+00    8.5128E+00    2.3856E+00    6.2269E+00   
 6.8685E+02    4.9755E+01    4.9271E+01    2.6305E+01    2.5073E+01    3.3268E+01    5.4528E+01    4.7502E+01    3.2088E+01    8.4942E+00    8.5128E+00    2.3550E+00    6.6233E+00   
 6.8736E+02    4.9744E+01    4.9271E+01    2.6305E+01    2.5012E+01    3.3259E+01    5.4528E+01    4.7451E+01    3.2088E+01    8.5146E+00    8.5128E+00    2.4008E+00    6.8084E+00   
 6.8793E+02    4.9722E+01    4.9258E+01    2.6287E+01    2.4924E+01    3.3251E+01    5.4465E+01    4.7396E+01    3.2086E+01    8.4942E+00    8.5128E+00    2.3703E+00    6.6233E+00   
 6.8843E+02    4.9696E+01    4.9283E+01    2.6285E+01    2.4924E+01    3.3216E+01    5.4444E+01    4.7370E+01    3.2103E+01    8.5146E+00    8.5128E+00    2.3652E+00    6.4299E+00   
 6.8894E+02    4.9696E+01    4.9277E+01    2.6280E+01    2.4809E+01    3.3231E+01    5.4405E+01    4.7370E+01    3.2117E+01    8.4942E+00    8.5128E+00    2.4161E+00    6.6233E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 6.8944E+02    4.9676E+01    4.9291E+01    2.6280E+01    2.4826E+01    3.3227E+01    5.4369E+01    4.7334E+01    3.2126E+01    8.4942E+00    8.5128E+00    2.4059E+00    6.6233E+00   
 6.9001E+02    4.9629E+01    4.9279E+01    2.6286E+01    2.4881E+01    3.3222E+01    5.4340E+01    4.7280E+01    3.2114E+01    8.5146E+00    8.5128E+00    2.4059E+00    6.9861E+00   
 6.9052E+02    4.9593E+01    4.9279E+01    2.6282E+01    2.4879E+01    3.3229E+01    5.4355E+01    4.7242E+01    3.2129E+01    8.4942E+00    8.5128E+00    2.4110E+00    6.9861E+00   
 6.9102E+02    4.9560E+01    4.9269E+01    2.6271E+01    2.4879E+01    3.3217E+01    5.4316E+01    4.7211E+01    3.2129E+01    8.4942E+00    8.5128E+00    2.3652E+00    6.8084E+00   
 6.9152E+02    4.9560E+01    4.9263E+01    2.6295E+01    2.4928E+01    3.3220E+01    5.4288E+01    4.7226E+01    3.2149E+01    8.5146E+00    8.5128E+00    2.3754E+00    6.6233E+00   
 6.9210E+02    4.9546E+01    4.9271E+01    2.6312E+01    2.4859E+01    3.3220E+01    5.4259E+01    4.7173E+01    3.2143E+01    8.4942E+00    8.5128E+00    2.3652E+00    6.8084E+00   
 6.9260E+02    4.9511E+01    4.9274E+01    2.6312E+01    2.4851E+01    3.3203E+01    5.4198E+01    4.7131E+01    3.2141E+01    8.4942E+00    8.5128E+00    2.4008E+00    6.9861E+00   
 6.9310E+02    4.9495E+01    4.9291E+01    2.6328E+01    2.4820E+01    3.3212E+01    5.4169E+01    4.7071E+01    3.2141E+01    8.4942E+00    8.5128E+00    2.3805E+00    6.6233E+00   
 6.9360E+02    4.9463E+01    4.9291E+01    2.6343E+01    2.4867E+01    3.3184E+01    5.4169E+01    4.7031E+01    3.2135E+01    8.4942E+00    8.5128E+00    2.3550E+00    7.1574E+00   
 6.9418E+02    4.9452E+01    4.9291E+01    2.6334E+01    2.4867E+01    3.3186E+01    5.4132E+01    4.6983E+01    3.2144E+01    8.4942E+00    8.5128E+00    2.3550E+00    6.9861E+00   
 6.9468E+02    4.9433E+01    4.9299E+01    2.6378E+01    2.4984E+01    3.3180E+01    5.4087E+01    4.6983E+01    3.2137E+01    8.4942E+00    8.5128E+00    2.3550E+00    7.1574E+00   
 6.9518E+02    4.9433E+01    4.9301E+01    2.6396E+01    2.5070E+01    3.3180E+01    5.4071E+01    4.6933E+01    3.2133E+01    8.4942E+00    8.5128E+00    2.4110E+00    6.8084E+00   
 6.9568E+02    4.9428E+01    4.9338E+01    2.6396E+01    2.5109E+01    3.3167E+01    5.4019E+01    4.6890E+01    3.2147E+01    8.4942E+00    8.5128E+00    2.4110E+00    6.6233E+00   
 6.9626E+02    4.9392E+01    4.9330E+01    2.6410E+01    2.5113E+01    3.3162E+01    5.3988E+01    4.6838E+01    3.2122E+01    8.4942E+00    8.5128E+00    2.3601E+00    6.6233E+00   
 6.9676E+02    4.9394E+01    4.9330E+01    2.6374E+01    2.5115E+01    3.3154E+01    5.3988E+01    4.6792E+01    3.2122E+01    8.4942E+00    8.5128E+00    2.4008E+00    6.8084E+00   
 6.9726E+02    4.9363E+01    4.9358E+01    2.6343E+01    2.5115E+01    3.3137E+01    5.3938E+01    4.6746E+01    3.2134E+01    8.4942E+00    8.5128E+00    2.3703E+00    6.8084E+00   
 6.9776E+02    4.9363E+01    4.9358E+01    2.6379E+01    2.5081E+01    3.3137E+01    5.3918E+01    4.6746E+01    3.2132E+01    8.4942E+00    8.5128E+00    2.3957E+00    6.8084E+00   
 6.9835E+02    4.9325E+01    4.9365E+01    2.6441E+01    2.5052E+01    3.3124E+01    5.3862E+01    4.6694E+01    3.2128E+01    8.4942E+00    8.5128E+00    2.3652E+00    6.8084E+00   
 6.9885E+02    4.9290E+01    4.9383E+01    2.6441E+01    2.5054E+01    3.3116E+01    5.3840E+01    4.6649E+01    3.2125E+01    8.4942E+00    8.5128E+00    2.3601E+00    6.6233E+00   
 6.9935E+02    4.9271E+01    4.9383E+01    2.6449E+01    2.5084E+01    3.3110E+01    5.3792E+01    4.6595E+01    3.2125E+01    8.4942E+00    8.5128E+00    2.4161E+00    6.8084E+00   
 6.9985E+02    4.9237E+01    4.9363E+01    2.6422E+01    2.5084E+01    3.3097E+01    5.3792E+01    4.6549E+01    3.2107E+01    8.4942E+00    8.4924E+00    2.3957E+00    6.9861E+00   
 7.0044E+02    4.9201E+01    4.9362E+01    2.6387E+01    2.5102E+01    3.3098E+01    5.3764E+01    4.6494E+01    3.2124E+01    8.4942E+00    8.5128E+00    2.3805E+00    6.8084E+00   
 7.0094E+02    4.9201E+01    4.9340E+01    2.6407E+01    2.5128E+01    3.3094E+01    5.3719E+01    4.6494E+01    3.2113E+01    8.4942E+00    8.5128E+00    2.4059E+00    6.9861E+00   
 7.0144E+02    4.9171E+01    4.9335E+01    2.6407E+01    2.5168E+01    3.3094E+01    5.3674E+01    4.6463E+01    3.2114E+01    8.4738E+00    8.5128E+00    2.3703E+00    6.8084E+00   
 7.0194E+02    4.9166E+01    4.9332E+01    2.6418E+01    2.5206E+01    3.3071E+01    5.3651E+01    4.6410E+01    3.2105E+01    8.4942E+00    8.5128E+00    2.3601E+00    6.8084E+00   
 7.0253E+02    4.9144E+01    4.9311E+01    2.6393E+01    2.5208E+01    3.3073E+01    5.3613E+01    4.6364E+01    3.2105E+01    8.4738E+00    8.4924E+00    2.3703E+00    6.9861E+00   
 7.0303E+02    4.9106E+01    4.9311E+01    2.6351E+01    2.5500E+01    3.3071E+01    5.3613E+01    4.6329E+01    3.2113E+01    8.4942E+00    8.4924E+00    2.3652E+00    6.8084E+00   
 7.0353E+02    4.9084E+01    4.9297E+01    2.6381E+01    2.5500E+01    3.3078E+01    5.3581E+01    4.6274E+01    3.2110E+01    8.4738E+00    8.4924E+00    2.3601E+00    6.8084E+00   
 7.0403E+02    4.9099E+01    4.9310E+01    2.6431E+01    2.6451E+01    3.3078E+01    5.3547E+01    4.6274E+01    3.2102E+01    8.4738E+00    8.4924E+00    2.3703E+00    6.4299E+00   
 7.0461E+02    4.9088E+01    4.9312E+01    2.6304E+01    2.7925E+01    3.3060E+01    5.3524E+01    4.6218E+01    3.2073E+01    8.4738E+00    8.4720E+00    2.3703E+00    6.6233E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 7.0511E+02    4.9057E+01    4.9276E+01    2.6304E+01    2.9290E+01    3.3052E+01    5.3485E+01    4.6183E+01    3.2049E+01    8.4534E+00    8.4517E+00    2.4212E+00    6.6233E+00   
